Frame,x,y
1,0.256,0.934
2,0.247,0.932
3,0.236,0.929
4,0.226,0.925
5,0.223,0.918
6,0.226,0.908
7,0.235,0.894
8,0.249,0.875
9,0.268,0.851
10,0.29,0.823
11,0.314,0.791
12,0.337,0.75
13,0.36,0.698
14,0.38,0.633
15,0.402,0.559
16,0.426,0.482
17,0.454,0.405
18,0.482,0.332
19,0.507,0.267
20,0.529,0.208
21,0.549,0.15
22,0.57,0.088
23,0.589,0.032
24,0.605,0.001
25,0.614,0.014
26,0.621,0.067
27,0.633,0.146
28,0.654,0.237
29,0.687,0.338
30,0.733,0.451
31,0.79,0.575
32,0.844,0.689
33,0.88,0.764
34,0.887,0.782
35,0.879,0.77
36,0.882,0.766
37,0.909,0.795
38,0.947,0.841
39,0.975,0.877
40,0.979,0.885
41,0.963,0.874
42,0.936,0.854
43,0.901,0.832
44,0.858,0.805
45,0.806,0.773
46,0.746,0.732
47,0.676,0.686
48,0.598,0.636
49,0.513,0.585
50,0.427,0.54
51,0.346,0.505
52,0.271,0.478
53,0.197,0.445
54,0.119,0.395
55,0.048,0.331
56,0.005,0.27
57,0.007,0.228
58,0.051,0.206
59,0.119,0.194
60,0.194,0.185
61,0.273,0.178
62,0.361,0.174
63,0.46,0.176
64,0.563,0.184
65,0.664,0.196
66,0.755,0.211
67,0.832,0.226
68,0.894,0.239
69,0.938,0.248
70,0.967,0.253
71,0.985,0.254
72,0.994,0.253
73,0.998,0.251
74,1.0,0.248
75,1.0,0.246
76,1.0,0.247
77,0.998,0.251
78,0.99,0.26
79,0.976,0.274
80,0.959,0.294
81,0.935,0.322
82,0.903,0.36
83,0.858,0.411
84,0.802,0.473
85,0.742,0.539
86,0.685,0.603
87,0.634,0.665
88,0.589,0.731
89,0.549,0.806
90,0.516,0.884
91,0.493,0.949
92,0.482,0.987
93,0.48,1.0
94,0.482,1.0
95,0.486,0.998
96,0.49,0.994
97,0.499,0.987
98,0.513,0.975
99,0.528,0.963
100,0.54,0.953
