Frame,x,y
0,0.139,0.943
1,0.139,0.943
2,0.139,0.943
3,0.139,0.95
4,0.134,0.962
5,0.139,0.962
6,0.156,0.931
7,0.156,0.931
8,0.169,0.918
9,0.182,0.906
10,0.203,0.868
11,0.221,0.83
12,0.238,0.786
13,0.26,0.717
14,0.29,0.654
15,0.316,0.591
16,0.342,0.522
17,0.368,0.459
18,0.39,0.403
19,0.407,0.352
20,0.429,0.296
21,0.45,0.239
22,0.468,0.182
23,0.485,0.126
24,0.502,0.082
25,0.511,0.044
26,0.519,0.013
27,0.528,0.0
28,0.528,0.0
29,0.541,0.006
30,0.563,0.082
31,0.576,0.151
32,0.584,0.22
33,0.597,0.314
34,0.61,0.415
35,0.61,0.415
36,0.628,0.509
37,0.645,0.597
38,0.658,0.66
39,0.667,0.723
40,0.671,0.78
41,0.667,0.843
42,0.667,0.899
43,0.654,0.937
44,0.654,0.981
45,0.649,1.0
46,0.641,0.987
47,0.632,0.956
48,0.619,0.925
49,0.593,0.893
50,0.558,0.868
51,0.524,0.843
52,0.494,0.805
53,0.455,0.761
54,0.416,0.717
55,0.377,0.66
56,0.32,0.629
57,0.251,0.604
58,0.182,0.566
59,0.126,0.528
60,0.082,0.484
61,0.052,0.44
62,0.026,0.415
63,0.026,0.415
64,0.009,0.396
65,0.0,0.39
66,0.013,0.384
67,0.035,0.384
68,0.065,0.377
69,0.065,0.377
70,0.095,0.377
71,0.143,0.371
72,0.212,0.352
73,0.281,0.34
74,0.359,0.327
75,0.45,0.333
76,0.528,0.327
77,0.602,0.327
78,0.675,0.321
79,0.749,0.314
80,0.81,0.308
81,0.857,0.289
82,0.892,0.283
83,0.948,0.27
84,0.983,0.27
85,1.0,0.264
86,0.983,0.27
87,0.965,0.289
88,0.944,0.308
89,0.909,0.34
90,0.853,0.384
91,0.805,0.44
92,0.736,0.509
93,0.645,0.591
94,0.589,0.648
95,0.537,0.711
96,0.481,0.774
97,0.481,0.774
98,0.429,0.83
99,0.377,0.874
