Frame,x,y
0,0.582,0.455
1,0.582,0.45
2,0.575,0.455
3,0.582,0.455
4,0.582,0.455
5,0.562,0.455
6,0.589,0.461
7,0.596,0.471
8,0.61,0.476
9,0.63,0.471
10,0.63,0.471
11,0.651,0.455
12,0.664,0.45
13,0.678,0.45
14,0.699,0.45
15,0.733,0.445
16,0.788,0.44
17,0.842,0.429
18,0.911,0.424
19,0.945,0.419
20,0.959,0.414
21,0.979,0.398
22,0.993,0.366
23,0.973,0.325
24,0.945,0.277
25,0.918,0.236
26,0.87,0.199
27,0.788,0.162
28,0.719,0.115
29,0.658,0.079
30,0.568,0.047
31,0.459,0.01
32,0.356,0.0
33,0.26,0.0
34,0.164,0.021
35,0.103,0.073
36,0.075,0.11
37,0.062,0.152
38,0.062,0.152
39,0.048,0.209
40,0.027,0.298
41,0.014,0.408
42,0.0,0.545
43,0.021,0.597
44,0.048,0.639
45,0.048,0.639
46,0.082,0.691
47,0.137,0.749
48,0.171,0.817
49,0.24,0.89
50,0.349,0.937
51,0.438,0.969
52,0.514,0.995
53,0.575,1.0
54,0.644,1.0
55,0.699,0.995
56,0.74,0.974
57,0.774,0.948
58,0.801,0.911
59,0.836,0.869
60,0.87,0.838
61,0.897,0.817
62,0.918,0.796
63,0.945,0.754
64,0.945,0.728
65,0.945,0.691
66,0.986,0.66
67,1.0,0.634
68,0.986,0.607
69,0.973,0.586
70,0.973,0.56
71,0.966,0.524
72,0.966,0.524
73,0.959,0.476
74,0.973,0.435
75,0.973,0.403
76,0.938,0.377
77,0.89,0.361
78,0.89,0.33
79,0.89,0.309
80,0.884,0.309
81,0.877,0.304
82,0.863,0.293
83,0.856,0.298
84,0.863,0.293
85,0.87,0.288
86,0.87,0.288
87,0.87,0.293
88,0.863,0.298
89,0.856,0.298
90,0.849,0.304
91,0.849,0.314
92,0.856,0.309
93,0.877,0.309
94,0.877,0.319
95,0.87,0.34
96,0.856,0.346
97,0.849,0.361
98,0.822,0.372
