Frame,x,y
1,0.06,0.523
2,0.066,0.529
3,0.076,0.537
4,0.086,0.544
5,0.098,0.549
6,0.114,0.556
7,0.133,0.564
8,0.155,0.573
9,0.178,0.582
10,0.203,0.593
11,0.233,0.605
12,0.268,0.618
13,0.308,0.631
14,0.35,0.643
15,0.394,0.653
16,0.439,0.662
17,0.487,0.668
18,0.539,0.67
19,0.592,0.669
20,0.643,0.667
21,0.691,0.663
22,0.74,0.656
23,0.79,0.644
24,0.836,0.628
25,0.874,0.608
26,0.906,0.585
27,0.936,0.557
28,0.963,0.527
29,0.983,0.495
30,0.995,0.46
31,1.0,0.421
32,1.0,0.379
33,0.997,0.336
34,0.988,0.293
35,0.975,0.251
36,0.959,0.212
37,0.938,0.175
38,0.911,0.139
39,0.879,0.106
40,0.839,0.076
41,0.792,0.051
42,0.74,0.031
43,0.685,0.015
44,0.629,0.004
45,0.571,-0.0
46,0.51,0.003
47,0.45,0.012
48,0.391,0.028
49,0.335,0.05
50,0.283,0.077
51,0.235,0.109
52,0.189,0.145
53,0.146,0.188
54,0.105,0.24
55,0.067,0.3
56,0.035,0.365
57,0.012,0.431
58,0.001,0.496
59,0.002,0.562
60,0.012,0.629
61,0.031,0.693
62,0.056,0.751
63,0.087,0.804
64,0.125,0.852
65,0.168,0.894
66,0.219,0.929
67,0.273,0.957
68,0.329,0.978
69,0.382,0.992
70,0.433,1.0
71,0.483,1.0
72,0.531,0.999
73,0.579,0.991
74,0.625,0.978
75,0.671,0.961
76,0.715,0.938
77,0.754,0.91
78,0.785,0.877
79,0.809,0.838
80,0.825,0.794
81,0.837,0.748
82,0.845,0.7
83,0.852,0.654
84,0.856,0.606
85,0.858,0.559
86,0.857,0.512
87,0.852,0.466
88,0.846,0.422
89,0.838,0.38
90,0.829,0.339
91,0.816,0.301
92,0.798,0.266
93,0.779,0.233
94,0.76,0.202
95,0.742,0.174
96,0.724,0.15
97,0.705,0.13
98,0.688,0.113
99,0.674,0.1
100,0.665,0.092
