Frame,x,y
0,0.568,0.525
1,0.559,0.539
2,0.522,0.553
3,0.522,0.553
4,0.522,0.553
5,0.519,0.546
6,0.515,0.532
7,0.546,0.511
8,0.552,0.525
9,0.488,0.518
10,0.469,0.546
11,0.5,0.56
12,0.432,0.66
13,0.432,0.66
14,0.318,0.709
15,0.259,0.78
16,0.21,0.844
17,0.111,0.943
18,0.065,0.986
19,0.065,0.986
20,0.037,1.0
21,0.015,0.979
22,0.0,0.929
23,0.012,0.858
24,0.022,0.766
25,0.028,0.66
26,0.049,0.539
27,0.08,0.433
28,0.108,0.333
29,0.139,0.255
30,0.173,0.191
31,0.213,0.142
32,0.253,0.106
33,0.293,0.092
34,0.324,0.099
35,0.361,0.128
36,0.392,0.177
37,0.41,0.241
38,0.506,0.39
39,0.472,0.411
40,0.472,0.411
41,0.562,0.546
42,0.583,0.61
43,0.593,0.674
44,0.611,0.723
45,0.633,0.738
46,0.66,0.745
47,0.66,0.745
48,0.775,0.745
49,0.59,0.709
50,0.904,0.787
51,0.938,0.752
52,0.966,0.667
53,1.0,0.489
54,1.0,0.489
55,1.0,0.397
56,0.991,0.305
57,0.988,0.234
58,0.969,0.156
59,0.938,0.085
60,0.898,0.021
61,0.87,0.0
62,0.843,0.007
63,0.812,0.014
64,0.781,0.028
65,0.728,0.156
66,0.698,0.177
67,0.617,0.418
68,0.599,0.475
69,0.583,0.482
70,0.58,0.447
71,0.565,0.461
72,0.568,0.447
73,0.559,0.475
74,0.506,0.475
75,0.506,0.475
76,0.534,0.489
77,0.494,0.482
78,0.491,0.482
79,0.491,0.482
80,0.497,0.489
81,0.497,0.489
82,0.488,0.489
83,0.488,0.489
84,0.491,0.489
85,0.534,0.496
86,0.491,0.489
87,0.494,0.496
88,0.54,0.482
89,0.491,0.482
90,0.497,0.482
91,0.5,0.482
92,0.497,0.482
93,0.537,0.482
94,0.497,0.468
95,0.491,0.475
96,0.494,0.468
97,0.497,0.475
98,0.497,0.468
99,0.503,0.461
