Frame,x,y
0,0.558,0.492
1,0.563,0.484
2,0.568,0.484
3,0.573,0.467
4,0.573,0.459
5,0.573,0.443
6,0.573,0.443
7,0.568,0.434
8,0.568,0.426
9,0.568,0.426
10,0.563,0.426
11,0.544,0.434
12,0.529,0.434
13,0.529,0.434
14,0.5,0.459
15,0.461,0.5
16,0.422,0.566
17,0.374,0.631
18,0.311,0.738
19,0.262,0.811
20,0.209,0.893
21,0.15,0.951
22,0.117,1.0
23,0.087,1.0
24,0.058,1.0
25,0.029,0.975
26,0.015,0.926
27,0.01,0.861
28,0.0,0.803
29,0.0,0.738
30,0.0,0.664
31,0.01,0.598
32,0.015,0.533
33,0.029,0.467
34,0.029,0.467
35,0.078,0.336
36,0.107,0.287
37,0.15,0.246
38,0.194,0.221
39,0.238,0.221
40,0.238,0.221
41,0.277,0.238
42,0.32,0.262
43,0.359,0.303
44,0.413,0.352
45,0.466,0.393
46,0.529,0.443
47,0.587,0.475
48,0.646,0.5
49,0.704,0.516
50,0.752,0.525
51,0.801,0.516
52,0.84,0.5
53,0.879,0.467
54,0.913,0.434
55,0.932,0.393
56,0.951,0.369
57,0.966,0.328
58,0.985,0.262
59,0.995,0.238
60,1.0,0.197
61,0.995,0.156
62,0.971,0.115
63,0.942,0.082
64,0.913,0.049
65,0.917,0.016
66,0.816,0.008
67,0.772,0.0
68,0.772,0.0
69,0.733,0.0
70,0.704,0.025
71,0.66,0.082
72,0.65,0.115
73,0.646,0.148
74,0.641,0.197
75,0.641,0.197
76,0.631,0.238
77,0.631,0.279
78,0.636,0.311
79,0.641,0.336
80,0.641,0.369
81,0.636,0.385
82,0.626,0.41
83,0.621,0.418
84,0.617,0.434
85,0.612,0.434
86,0.607,0.434
87,0.607,0.434
88,0.597,0.443
89,0.592,0.451
90,0.587,0.451
91,0.583,0.459
92,0.583,0.451
93,0.583,0.451
94,0.587,0.451
95,0.583,0.459
96,0.583,0.459
97,0.583,0.459
98,0.583,0.459
99,0.583,0.459
