Frame,x,y
0,0.569,0.559
1,0.566,0.553
2,0.569,0.553
3,0.566,0.546
4,0.566,0.546
5,0.566,0.539
6,0.562,0.533
7,0.559,0.526
8,0.552,0.526
9,0.545,0.526
10,0.535,0.526
11,0.525,0.539
12,0.508,0.559
13,0.488,0.579
14,0.461,0.625
15,0.431,0.658
16,0.397,0.711
17,0.36,0.77
18,0.36,0.77
19,0.313,0.836
20,0.269,0.895
21,0.199,0.974
22,0.165,0.993
23,0.125,1.0
24,0.094,0.98
25,0.094,0.98
26,0.064,0.941
27,0.04,0.888
28,0.024,0.822
29,0.01,0.75
30,0.0,0.684
31,0.0,0.618
32,0.007,0.553
33,0.017,0.487
34,0.037,0.421
35,0.061,0.362
36,0.088,0.316
37,0.121,0.296
38,0.155,0.289
39,0.192,0.289
40,0.236,0.303
41,0.279,0.329
42,0.323,0.349
43,0.367,0.368
44,0.411,0.395
45,0.458,0.421
46,0.505,0.454
47,0.556,0.487
48,0.599,0.52
49,0.646,0.546
50,0.687,0.572
51,0.727,0.586
52,0.785,0.599
53,0.785,0.599
54,0.835,0.592
55,0.879,0.586
56,0.919,0.559
57,0.983,0.493
58,0.997,0.434
59,0.997,0.434
60,1.0,0.375
61,1.0,0.329
62,0.997,0.263
63,0.983,0.211
64,0.96,0.164
65,0.933,0.118
66,0.909,0.092
67,0.882,0.072
68,0.859,0.039
69,0.835,0.02
70,0.808,0.013
71,0.781,0.0
72,0.754,0.0
73,0.734,0.013
74,0.714,0.026
75,0.694,0.046
76,0.677,0.072
77,0.66,0.105
78,0.65,0.138
79,0.636,0.178
80,0.626,0.211
81,0.609,0.25
82,0.589,0.289
83,0.572,0.322
84,0.559,0.342
85,0.552,0.368
86,0.539,0.382
87,0.539,0.382
88,0.529,0.395
89,0.522,0.421
90,0.515,0.428
91,0.512,0.441
92,0.512,0.447
93,0.512,0.467
94,0.512,0.467
95,0.515,0.487
96,0.519,0.487
97,0.519,0.493
98,0.515,0.507
99,0.519,0.52
