Frame,x,y
0,0.992,0.006
1,0.994,0.0
2,1.0,0.013
3,0.997,0.006
4,0.997,0.013
5,0.994,0.006
6,0.992,0.026
7,0.992,0.019
8,0.989,0.032
9,0.989,0.032
10,0.989,0.026
11,0.989,0.038
12,0.986,0.038
13,0.983,0.045
14,0.98,0.045
15,0.975,0.045
16,0.969,0.045
17,0.963,0.064
18,0.955,0.077
19,0.944,0.09
20,0.927,0.115
21,0.904,0.135
22,0.885,0.186
23,0.86,0.212
24,0.831,0.25
25,0.806,0.288
26,0.778,0.333
27,0.75,0.378
28,0.719,0.423
29,0.685,0.462
30,0.654,0.506
31,0.618,0.551
32,0.579,0.596
33,0.542,0.641
34,0.506,0.686
35,0.475,0.718
36,0.444,0.756
37,0.413,0.782
38,0.385,0.814
39,0.354,0.853
40,0.32,0.885
41,0.287,0.917
42,0.256,0.949
43,0.23,0.974
44,0.205,0.994
45,0.177,1.0
46,0.149,0.987
47,0.118,0.974
48,0.084,0.955
49,0.053,0.923
50,0.034,0.885
51,0.02,0.846
52,0.008,0.801
53,0.006,0.756
54,0.0,0.712
55,0.003,0.667
56,0.003,0.628
57,0.006,0.59
58,0.008,0.551
59,0.014,0.506
60,0.02,0.468
61,0.028,0.442
62,0.037,0.41
63,0.045,0.391
64,0.056,0.365
65,0.07,0.353
66,0.084,0.346
67,0.101,0.333
68,0.118,0.321
69,0.135,0.308
70,0.152,0.288
71,0.174,0.288
72,0.191,0.282
73,0.211,0.276
74,0.233,0.276
75,0.256,0.269
76,0.275,0.263
77,0.298,0.256
78,0.317,0.256
79,0.337,0.256
80,0.36,0.256
81,0.382,0.256
82,0.41,0.263
83,0.435,0.256
84,0.458,0.256
85,0.478,0.256
86,0.497,0.263
87,0.517,0.263
88,0.542,0.276
89,0.567,0.288
90,0.596,0.301
91,0.626,0.321
92,0.654,0.34
93,0.683,0.353
94,0.711,0.372
95,0.742,0.385
96,0.77,0.397
97,0.798,0.41
98,0.826,0.423
99,0.857,0.442
