Frame,x,y
0,0.894,0.0
1,0.894,0.005
2,0.891,0.014
3,0.888,0.014
4,0.888,0.019
5,0.885,0.019
6,0.882,0.023
7,0.879,0.028
8,0.873,0.028
9,0.867,0.037
10,0.855,0.051
11,0.844,0.065
12,0.826,0.088
13,0.805,0.121
14,0.782,0.158
15,0.761,0.191
16,0.74,0.223
17,0.711,0.256
18,0.684,0.298
19,0.658,0.34
20,0.631,0.377
21,0.605,0.409
22,0.572,0.442
23,0.54,0.474
24,0.504,0.512
25,0.472,0.544
26,0.434,0.581
27,0.398,0.623
28,0.36,0.66
29,0.322,0.698
30,0.286,0.735
31,0.245,0.777
32,0.212,0.814
33,0.18,0.837
34,0.145,0.847
35,0.109,0.842
36,0.074,0.823
37,0.047,0.795
38,0.027,0.763
39,0.012,0.721
40,0.003,0.67
41,0.0,0.623
42,0.0,0.572
43,0.003,0.521
44,0.012,0.474
45,0.027,0.437
46,0.047,0.409
47,0.071,0.391
48,0.1,0.386
49,0.13,0.377
50,0.162,0.367
51,0.198,0.358
52,0.233,0.349
53,0.265,0.349
54,0.295,0.358
55,0.322,0.372
56,0.351,0.391
57,0.381,0.409
58,0.413,0.423
59,0.44,0.437
60,0.466,0.451
61,0.49,0.46
62,0.513,0.47
63,0.537,0.488
64,0.555,0.498
65,0.569,0.507
66,0.587,0.516
67,0.602,0.526
68,0.617,0.53
69,0.634,0.544
70,0.655,0.558
71,0.673,0.572
72,0.693,0.595
73,0.714,0.619
74,0.735,0.637
75,0.755,0.66
76,0.773,0.684
77,0.794,0.712
78,0.814,0.744
79,0.838,0.777
80,0.861,0.805
81,0.888,0.833
82,0.912,0.865
83,0.932,0.893
84,0.95,0.921
85,0.968,0.944
86,0.979,0.963
87,0.991,0.977
88,0.997,0.991
89,0.997,0.991
90,0.997,0.995
91,0.991,0.995
92,0.991,0.995
93,0.988,0.995
94,0.988,0.995
95,0.991,0.995
96,0.991,0.995
97,0.994,0.995
98,1.0,0.995
99,1.0,1.0
