Frame,x,y
0,0.989,0.004
1,0.989,0.0
2,0.986,0.004
3,0.984,0.013
4,0.978,0.013
5,0.973,0.017
6,0.962,0.034
7,0.954,0.038
8,0.938,0.055
9,0.921,0.068
10,0.905,0.085
11,0.883,0.11
12,0.861,0.136
13,0.84,0.157
14,0.815,0.186
15,0.793,0.208
16,0.774,0.237
17,0.755,0.258
18,0.734,0.28
19,0.712,0.305
20,0.688,0.331
21,0.663,0.36
22,0.639,0.39
23,0.617,0.424
24,0.592,0.453
25,0.565,0.479
26,0.538,0.504
27,0.511,0.534
28,0.481,0.555
29,0.457,0.576
30,0.432,0.597
31,0.408,0.61
32,0.383,0.623
33,0.359,0.631
34,0.329,0.644
35,0.299,0.657
36,0.266,0.669
37,0.231,0.669
38,0.19,0.665
39,0.149,0.661
40,0.109,0.64
41,0.068,0.606
42,0.041,0.564
43,0.022,0.508
44,0.008,0.449
45,0.005,0.394
46,0.0,0.335
47,0.0,0.284
48,0.005,0.242
49,0.011,0.199
50,0.024,0.161
51,0.043,0.131
52,0.068,0.11
53,0.095,0.102
54,0.12,0.102
55,0.149,0.102
56,0.182,0.102
57,0.217,0.102
58,0.255,0.106
59,0.293,0.11
60,0.332,0.119
61,0.37,0.127
62,0.405,0.14
63,0.438,0.157
64,0.47,0.169
65,0.497,0.182
66,0.527,0.195
67,0.552,0.216
68,0.576,0.237
69,0.598,0.254
70,0.617,0.271
71,0.636,0.288
72,0.658,0.309
73,0.674,0.331
74,0.693,0.347
75,0.709,0.364
76,0.728,0.39
77,0.747,0.415
78,0.764,0.436
79,0.777,0.466
80,0.793,0.492
81,0.812,0.525
82,0.832,0.555
83,0.848,0.589
84,0.864,0.623
85,0.88,0.665
86,0.897,0.695
87,0.913,0.733
88,0.927,0.771
89,0.94,0.797
90,0.954,0.822
91,0.962,0.856
92,0.97,0.886
93,0.978,0.903
94,0.984,0.932
95,0.986,0.953
96,0.995,0.966
97,0.997,0.975
98,0.997,0.987
99,1.0,1.0
