Frame,x,y
0,1.0,0.0
1,1.0,0.0
2,0.993,0.0
3,0.983,0.0
4,0.976,0.008
5,0.972,0.017
6,0.965,0.025
7,0.962,0.034
8,0.958,0.042
9,0.958,0.042
10,0.955,0.051
11,0.955,0.051
12,0.951,0.051
13,0.948,0.042
14,0.941,0.051
15,0.934,0.068
16,0.923,0.076
17,0.906,0.102
18,0.885,0.11
19,0.861,0.136
20,0.833,0.169
21,0.801,0.203
22,0.774,0.254
23,0.742,0.288
24,0.714,0.322
25,0.686,0.364
26,0.662,0.39
27,0.631,0.424
28,0.606,0.466
29,0.575,0.5
30,0.547,0.525
31,0.516,0.568
32,0.481,0.602
33,0.453,0.653
34,0.418,0.695
35,0.383,0.737
36,0.345,0.78
37,0.31,0.814
38,0.275,0.847
39,0.244,0.881
40,0.213,0.915
41,0.181,0.941
42,0.146,0.958
43,0.118,0.966
44,0.094,0.966
45,0.073,0.949
46,0.052,0.924
47,0.031,0.89
48,0.017,0.856
49,0.007,0.814
50,0.0,0.771
51,0.003,0.712
52,0.01,0.636
53,0.017,0.568
54,0.031,0.517
55,0.045,0.466
56,0.059,0.424
57,0.077,0.39
58,0.101,0.356
59,0.125,0.331
60,0.153,0.305
61,0.178,0.28
62,0.209,0.271
63,0.237,0.254
64,0.268,0.254
65,0.296,0.263
66,0.317,0.271
67,0.341,0.28
68,0.362,0.297
69,0.387,0.314
70,0.408,0.331
71,0.429,0.339
72,0.453,0.364
73,0.477,0.381
74,0.502,0.407
75,0.523,0.432
76,0.547,0.466
77,0.571,0.492
78,0.592,0.517
79,0.613,0.551
80,0.631,0.576
81,0.648,0.61
82,0.666,0.636
83,0.679,0.661
84,0.693,0.686
85,0.707,0.712
86,0.721,0.746
87,0.732,0.763
88,0.746,0.788
89,0.76,0.814
90,0.767,0.831
91,0.777,0.847
92,0.784,0.864
93,0.791,0.881
94,0.798,0.898
95,0.801,0.915
96,0.812,0.941
97,0.815,0.958
98,0.829,0.992
99,0.833,1.0
