Frame,x,y
0,0.028,0.116
1,0.028,0.126
2,0.025,0.126
3,0.02,0.126
4,0.018,0.126
5,0.01,0.131
6,0.008,0.136
7,0.0,0.136
8,0.003,0.131
9,0.003,0.121
10,0.008,0.116
11,0.013,0.116
12,0.018,0.106
13,0.02,0.101
14,0.025,0.101
15,0.025,0.106
16,0.028,0.106
17,0.03,0.106
18,0.03,0.121
19,0.03,0.136
20,0.03,0.151
21,0.025,0.196
22,0.018,0.266
23,0.013,0.332
24,0.013,0.382
25,0.013,0.442
26,0.015,0.513
27,0.018,0.568
28,0.02,0.628
29,0.023,0.709
30,0.02,0.774
31,0.025,0.829
32,0.033,0.884
33,0.038,0.935
34,0.048,0.96
35,0.06,0.975
36,0.075,0.995
37,0.09,1.0
38,0.113,0.97
39,0.128,0.94
40,0.141,0.92
41,0.158,0.869
42,0.181,0.804
43,0.191,0.759
44,0.204,0.739
45,0.219,0.688
46,0.236,0.628
47,0.249,0.578
48,0.261,0.533
49,0.279,0.477
50,0.296,0.427
51,0.312,0.397
52,0.319,0.377
53,0.334,0.362
54,0.337,0.362
55,0.349,0.372
56,0.362,0.392
57,0.382,0.402
58,0.399,0.437
59,0.42,0.487
60,0.437,0.538
61,0.46,0.588
62,0.48,0.653
63,0.495,0.719
64,0.513,0.769
65,0.525,0.819
66,0.533,0.864
67,0.538,0.91
68,0.558,0.935
69,0.58,0.945
70,0.603,0.93
71,0.626,0.905
72,0.643,0.879
73,0.663,0.844
74,0.678,0.794
75,0.698,0.749
76,0.714,0.698
77,0.726,0.633
78,0.736,0.568
79,0.751,0.513
80,0.766,0.457
81,0.784,0.387
82,0.804,0.317
83,0.822,0.266
84,0.834,0.231
85,0.854,0.191
86,0.879,0.156
87,0.892,0.131
88,0.902,0.121
89,0.917,0.106
90,0.93,0.08
91,0.935,0.065
92,0.942,0.05
93,0.955,0.045
94,0.962,0.04
95,0.967,0.03
96,0.97,0.02
97,0.98,0.01
98,0.992,0.0
99,1.0,0.0
