Frame,x,y
0,0.068,0.13
1,0.074,0.124
2,0.057,0.13
3,0.062,0.151
4,0.068,0.162
5,0.068,0.162
6,0.051,0.178
7,0.034,0.184
8,0.023,0.189
9,0.011,0.195
10,0.0,0.205
11,0.011,0.205
12,0.011,0.205
13,0.017,0.2
14,0.028,0.189
15,0.028,0.184
16,0.034,0.184
17,0.051,0.162
18,0.068,0.146
19,0.097,0.13
20,0.125,0.097
21,0.159,0.086
22,0.188,0.07
23,0.227,0.059
24,0.256,0.043
25,0.29,0.038
26,0.318,0.022
27,0.347,0.005
28,0.369,0.0
29,0.392,0.022
30,0.403,0.016
31,0.409,0.027
32,0.403,0.043
33,0.403,0.043
34,0.392,0.054
35,0.341,0.108
36,0.324,0.108
37,0.301,0.124
38,0.273,0.146
39,0.256,0.157
40,0.256,0.157
41,0.239,0.184
42,0.216,0.205
43,0.205,0.227
44,0.182,0.254
45,0.176,0.27
46,0.159,0.308
47,0.17,0.324
48,0.188,0.324
49,0.199,0.341
50,0.233,0.335
51,0.273,0.33
52,0.307,0.324
53,0.347,0.319
54,0.392,0.314
55,0.432,0.303
56,0.483,0.297
57,0.528,0.303
58,0.58,0.297
59,0.597,0.319
60,0.642,0.33
61,0.665,0.351
62,0.665,0.362
63,0.665,0.384
64,0.676,0.405
65,0.676,0.422
66,0.665,0.432
67,0.665,0.432
68,0.648,0.465
69,0.631,0.486
70,0.597,0.508
71,0.511,0.584
72,0.494,0.6
73,0.489,0.627
74,0.489,0.627
75,0.489,0.643
76,0.494,0.659
77,0.517,0.676
78,0.54,0.697
79,0.568,0.714
80,0.614,0.714
81,0.653,0.708
82,0.688,0.703
83,0.739,0.692
84,0.773,0.676
85,0.818,0.681
86,0.864,0.686
87,0.903,0.692
88,0.943,0.697
89,0.989,0.703
90,0.994,0.724
91,1.0,0.741
92,1.0,0.762
93,0.989,0.789
94,0.972,0.822
95,0.972,0.843
96,0.96,0.881
97,0.932,0.924
98,0.898,0.968
99,0.875,1.0
