Frame,x,y
0,0.01,0.188
1,0.0,0.179
2,0.003,0.183
3,0.003,0.183
4,0.01,0.175
5,0.02,0.171
6,0.016,0.171
7,0.029,0.162
8,0.036,0.142
9,0.056,0.121
10,0.095,0.1
11,0.124,0.075
12,0.154,0.05
13,0.176,0.029
14,0.199,0.017
15,0.212,0.017
16,0.239,0.0
17,0.235,0.038
18,0.225,0.062
19,0.225,0.062
20,0.216,0.1
21,0.17,0.162
22,0.154,0.183
23,0.15,0.196
24,0.16,0.208
25,0.173,0.217
26,0.173,0.217
27,0.176,0.217
28,0.193,0.212
29,0.216,0.208
30,0.225,0.2
31,0.248,0.175
32,0.288,0.15
33,0.32,0.125
34,0.356,0.112
35,0.356,0.142
36,0.369,0.167
37,0.359,0.179
38,0.382,0.192
39,0.356,0.254
40,0.333,0.292
41,0.327,0.329
42,0.32,0.354
43,0.324,0.396
44,0.333,0.417
45,0.346,0.412
46,0.376,0.412
47,0.412,0.4
48,0.454,0.383
49,0.49,0.362
50,0.529,0.346
51,0.569,0.35
52,0.595,0.354
53,0.605,0.362
54,0.605,0.362
55,0.611,0.392
56,0.605,0.425
57,0.569,0.483
58,0.542,0.521
59,0.536,0.567
60,0.536,0.567
61,0.529,0.6
62,0.529,0.629
63,0.536,0.65
64,0.565,0.662
65,0.595,0.662
66,0.631,0.646
67,0.67,0.617
68,0.712,0.596
69,0.748,0.588
70,0.775,0.579
71,0.791,0.579
72,0.804,0.592
73,0.807,0.621
74,0.81,0.654
75,0.804,0.692
76,0.784,0.738
77,0.775,0.783
78,0.755,0.804
79,0.735,0.838
80,0.732,0.85
81,0.739,0.867
82,0.755,0.883
83,0.778,0.888
84,0.804,0.888
85,0.833,0.879
86,0.869,0.854
87,0.908,0.833
88,0.908,0.833
89,0.944,0.821
90,0.967,0.817
91,0.99,0.821
92,1.0,0.838
93,0.974,0.883
94,0.967,0.9
95,0.967,0.9
96,0.958,0.933
97,0.948,0.967
98,0.944,0.992
99,0.941,1.0
