Frame,x,y
1,0.002,0.061
2,0.002,0.06
3,0.002,0.061
4,0.002,0.066
5,0.002,0.071
6,0.001,0.073
7,-0.0,0.075
8,-0.0,0.075
9,0.001,0.071
10,0.004,0.062
11,0.008,0.045
12,0.017,0.027
13,0.037,0.015
14,0.064,0.007
15,0.091,0.002
16,0.112,0.0
17,0.126,0.004
18,0.135,0.0
19,0.139,0.0
20,0.127,0.048
21,0.1,0.161
22,0.078,0.257
23,0.068,0.307
24,0.062,0.344
25,0.063,0.377
26,0.08,0.39
27,0.1,0.389
28,0.1,0.391
29,0.101,0.389
30,0.125,0.375
31,0.163,0.355
32,0.201,0.335
33,0.238,0.315
34,0.274,0.297
35,0.304,0.286
36,0.325,0.287
37,0.337,0.298
38,0.342,0.322
39,0.338,0.357
40,0.33,0.401
41,0.327,0.446
42,0.327,0.486
43,0.331,0.515
44,0.361,0.526
45,0.431,0.516
46,0.502,0.5
47,0.542,0.492
48,0.567,0.492
49,0.588,0.499
50,0.599,0.515
51,0.599,0.543
52,0.591,0.584
53,0.582,0.622
54,0.579,0.63
55,0.58,0.627
56,0.579,0.647
57,0.583,0.677
58,0.6,0.688
59,0.628,0.684
60,0.66,0.676
61,0.693,0.669
62,0.725,0.663
63,0.754,0.656
64,0.777,0.656
65,0.781,0.689
66,0.769,0.749
67,0.757,0.795
68,0.754,0.818
69,0.759,0.831
70,0.774,0.837
71,0.796,0.835
72,0.823,0.828
73,0.85,0.821
74,0.873,0.817
75,0.89,0.817
76,0.899,0.822
77,0.9,0.833
78,0.894,0.848
79,0.884,0.867
80,0.876,0.887
81,0.873,0.901
82,0.871,0.906
83,0.871,0.904
84,0.878,0.906
85,0.889,0.909
86,0.904,0.905
87,0.93,0.9
88,0.968,0.9
89,0.996,0.905
90,0.998,0.915
91,0.988,0.933
92,0.975,0.958
93,0.96,0.978
94,0.947,0.99
95,0.942,0.997
96,0.945,1.0
97,0.955,0.999
98,0.971,0.996
99,0.988,0.993
100,1.0,0.991
