Frame,x,y
0,0.009,0.309
1,0.011,0.305
2,0.011,0.305
3,0.009,0.309
4,0.004,0.313
5,0.002,0.305
6,0.0,0.297
7,0.002,0.289
8,0.004,0.276
9,0.004,0.26
10,0.004,0.248
11,0.013,0.244
12,0.017,0.24
13,0.019,0.244
14,0.017,0.26
15,0.011,0.293
16,0.009,0.341
17,0.002,0.378
18,0.002,0.435
19,0.006,0.488
20,0.011,0.533
21,0.006,0.581
22,0.004,0.638
23,0.011,0.699
24,0.011,0.74
25,0.013,0.789
26,0.011,0.841
27,0.015,0.89
28,0.026,0.931
29,0.039,0.959
30,0.056,0.972
31,0.084,0.963
32,0.106,0.955
33,0.13,0.927
34,0.158,0.886
35,0.175,0.841
36,0.193,0.793
37,0.21,0.728
38,0.225,0.667
39,0.238,0.614
40,0.253,0.565
41,0.266,0.516
42,0.281,0.463
43,0.292,0.411
44,0.299,0.378
45,0.31,0.346
46,0.323,0.317
47,0.327,0.313
48,0.327,0.337
49,0.325,0.362
50,0.331,0.382
51,0.338,0.407
52,0.34,0.435
53,0.342,0.472
54,0.353,0.504
55,0.372,0.545
56,0.385,0.593
57,0.396,0.663
58,0.405,0.72
59,0.416,0.785
60,0.426,0.837
61,0.433,0.878
62,0.455,0.923
63,0.47,0.959
64,0.472,0.988
65,0.487,0.992
66,0.509,0.996
67,0.53,1.0
68,0.541,0.976
69,0.571,0.935
70,0.597,0.898
71,0.617,0.862
72,0.641,0.813
73,0.656,0.768
74,0.665,0.715
75,0.684,0.638
76,0.708,0.573
77,0.725,0.508
78,0.738,0.459
79,0.76,0.398
80,0.79,0.329
81,0.816,0.276
82,0.835,0.232
83,0.859,0.179
84,0.894,0.126
85,0.933,0.089
86,0.963,0.053
87,0.989,0.012
88,1.0,0.0
89,0.991,0.004
90,0.976,0.016
91,0.983,0.016
92,0.989,0.008
93,0.987,0.008
94,0.976,0.016
95,0.972,0.024
96,0.968,0.041
97,0.959,0.049
98,0.944,0.065
99,0.931,0.085
