Frame,x,y
0,0.0,0.0
1,0.005,0.0
2,0.009,0.0
3,0.009,0.0
4,0.011,0.0
5,0.016,0.007
6,0.023,0.013
7,0.029,0.013
8,0.036,0.013
9,0.038,0.013
10,0.041,0.013
11,0.041,0.026
12,0.041,0.059
13,0.038,0.098
14,0.036,0.144
15,0.034,0.203
16,0.032,0.261
17,0.034,0.32
18,0.034,0.379
19,0.036,0.451
20,0.032,0.516
21,0.029,0.569
22,0.032,0.627
23,0.036,0.673
24,0.041,0.712
25,0.043,0.771
26,0.05,0.81
27,0.056,0.85
28,0.065,0.876
29,0.074,0.895
30,0.088,0.889
31,0.102,0.889
32,0.12,0.869
33,0.131,0.85
34,0.149,0.81
35,0.163,0.771
36,0.178,0.725
37,0.192,0.673
38,0.199,0.634
39,0.21,0.582
40,0.219,0.536
41,0.233,0.484
42,0.246,0.431
43,0.257,0.373
44,0.271,0.32
45,0.287,0.268
46,0.302,0.235
47,0.316,0.209
48,0.332,0.196
49,0.35,0.196
50,0.366,0.216
51,0.381,0.248
52,0.395,0.301
53,0.409,0.359
54,0.42,0.431
55,0.431,0.503
56,0.445,0.582
57,0.458,0.66
58,0.47,0.732
59,0.479,0.817
60,0.488,0.889
61,0.499,0.948
62,0.515,0.987
63,0.53,1.0
64,0.546,1.0
65,0.56,0.993
66,0.576,0.967
67,0.594,0.941
68,0.612,0.908
69,0.63,0.876
70,0.652,0.837
71,0.673,0.784
72,0.693,0.725
73,0.716,0.673
74,0.74,0.608
75,0.763,0.549
76,0.786,0.484
77,0.808,0.431
78,0.828,0.379
79,0.849,0.327
80,0.865,0.281
81,0.878,0.248
82,0.889,0.216
83,0.901,0.183
84,0.914,0.157
85,0.926,0.137
86,0.939,0.131
87,0.953,0.124
88,0.964,0.124
89,0.975,0.118
90,0.986,0.118
91,0.995,0.118
92,1.0,0.111
93,1.0,0.111
94,0.998,0.118
95,0.995,0.131
96,0.993,0.137
97,0.993,0.144
98,0.993,0.15
99,0.995,0.157
