Frame,x,y
1,0.0,0.617
2,0.0,0.617
3,0.001,0.616
4,0.001,0.615
5,0.002,0.615
6,0.003,0.614
7,0.003,0.614
8,0.004,0.614
9,0.005,0.615
10,0.005,0.616
11,0.006,0.619
12,0.006,0.622
13,0.006,0.627
14,0.006,0.633
15,0.006,0.641
16,0.007,0.651
17,0.008,0.663
18,0.01,0.678
19,0.013,0.695
20,0.016,0.716
21,0.02,0.739
22,0.025,0.765
23,0.029,0.793
24,0.033,0.824
25,0.037,0.856
26,0.041,0.887
27,0.045,0.917
28,0.048,0.943
29,0.052,0.965
30,0.055,0.982
31,0.057,0.993
32,0.06,1.0
33,0.063,1.0
34,0.067,1.0
35,0.071,0.995
36,0.076,0.986
37,0.082,0.975
38,0.089,0.962
39,0.098,0.948
40,0.109,0.934
41,0.121,0.919
42,0.135,0.903
43,0.149,0.886
44,0.163,0.868
45,0.176,0.848
46,0.188,0.826
47,0.201,0.805
48,0.215,0.787
49,0.233,0.775
50,0.256,0.772
51,0.286,0.779
52,0.322,0.798
53,0.36,0.824
54,0.397,0.854
55,0.43,0.884
56,0.455,0.912
57,0.469,0.934
58,0.475,0.95
59,0.476,0.959
60,0.475,0.962
61,0.476,0.959
62,0.481,0.949
63,0.492,0.935
64,0.505,0.918
65,0.519,0.9
66,0.532,0.885
67,0.54,0.875
68,0.543,0.871
69,0.541,0.872
70,0.538,0.875
71,0.536,0.878
72,0.537,0.877
73,0.544,0.871
74,0.557,0.859
75,0.574,0.842
76,0.594,0.821
77,0.615,0.798
78,0.636,0.774
79,0.655,0.75
80,0.672,0.725
81,0.688,0.698
82,0.704,0.67
83,0.719,0.639
84,0.735,0.604
85,0.751,0.566
86,0.767,0.525
87,0.784,0.482
88,0.801,0.438
89,0.818,0.394
90,0.835,0.351
91,0.852,0.308
92,0.87,0.266
93,0.888,0.225
94,0.906,0.185
95,0.924,0.145
96,0.943,0.108
97,0.961,0.073
98,0.977,0.042
99,0.99,0.018
100,1.0,-0.0
