Frame,x,y
0,0.072,0.314
1,0.062,0.3
2,0.062,0.3
3,0.065,0.295
4,0.065,0.295
5,0.086,0.295
6,0.086,0.295
7,0.082,0.281
8,0.082,0.281
9,0.089,0.276
10,0.089,0.276
11,0.075,0.267
12,0.075,0.267
13,0.086,0.276
14,0.086,0.276
15,0.072,0.276
16,0.072,0.276
17,0.082,0.31
18,0.082,0.31
19,0.055,0.348
20,0.055,0.348
21,0.055,0.462
22,0.055,0.462
23,0.048,0.552
24,0.048,0.552
25,0.038,0.638
26,0.038,0.638
27,0.021,0.724
28,0.021,0.724
29,0.014,0.814
30,0.014,0.814
31,0.003,0.9
32,0.003,0.9
33,0.0,0.971
34,0.0,0.971
35,0.0,1.0
36,0.0,1.0
37,0.0,0.962
38,0.0,0.962
39,0.014,0.871
40,0.014,0.871
41,0.048,0.743
42,0.048,0.743
43,0.092,0.6
44,0.092,0.6
45,0.175,0.438
46,0.175,0.438
47,0.253,0.352
48,0.253,0.352
49,0.305,0.31
50,0.305,0.31
51,0.332,0.305
52,0.332,0.305
53,0.342,0.314
54,0.342,0.314
55,0.336,0.357
56,0.336,0.357
57,0.336,0.429
58,0.336,0.429
59,0.349,0.529
60,0.349,0.529
61,0.346,0.667
62,0.346,0.667
63,0.349,0.781
64,0.349,0.781
65,0.363,0.871
66,0.363,0.871
67,0.37,0.933
68,0.37,0.933
69,0.366,0.986
70,0.366,0.986
71,0.373,0.99
72,0.373,0.99
73,0.384,0.938
74,0.384,0.938
75,0.394,0.862
76,0.394,0.862
77,0.418,0.752
78,0.418,0.752
79,0.452,0.648
80,0.452,0.648
81,0.49,0.524
82,0.49,0.524
83,0.548,0.4
84,0.548,0.4
85,0.61,0.31
86,0.61,0.31
87,0.664,0.238
88,0.664,0.238
89,0.719,0.176
90,0.719,0.176
91,0.771,0.119
92,0.771,0.119
93,0.829,0.067
94,0.829,0.067
95,0.887,0.043
96,0.887,0.043
97,0.938,0.014
98,0.938,0.014
99,1.0,0.0
