Frame,x,y
0,0.009,0.403
1,0.009,0.398
2,0.009,0.398
3,0.003,0.393
4,0.003,0.393
5,0.0,0.398
6,0.0,0.398
7,0.003,0.413
8,0.003,0.413
9,0.012,0.433
10,0.012,0.433
11,0.009,0.478
12,0.009,0.478
13,0.012,0.557
14,0.012,0.557
15,0.012,0.647
16,0.012,0.647
17,0.016,0.746
18,0.016,0.746
19,0.025,0.831
20,0.025,0.831
21,0.038,0.915
22,0.038,0.915
23,0.053,0.955
24,0.053,0.955
25,0.056,0.95
26,0.056,0.95
27,0.059,0.91
28,0.059,0.91
29,0.062,0.856
30,0.062,0.856
31,0.072,0.781
32,0.072,0.781
33,0.094,0.682
34,0.094,0.682
35,0.122,0.607
36,0.122,0.607
37,0.156,0.557
38,0.156,0.557
39,0.175,0.552
40,0.175,0.552
41,0.181,0.557
42,0.181,0.557
43,0.184,0.587
44,0.184,0.587
45,0.209,0.637
46,0.209,0.637
47,0.225,0.716
48,0.225,0.716
49,0.244,0.796
50,0.244,0.796
51,0.256,0.876
52,0.256,0.876
53,0.288,0.95
54,0.288,0.95
55,0.309,0.995
56,0.309,0.995
57,0.316,1.0
58,0.316,1.0
59,0.306,0.965
60,0.306,0.965
61,0.3,0.91
62,0.3,0.91
63,0.297,0.841
64,0.297,0.841
65,0.303,0.746
66,0.303,0.746
67,0.322,0.652
68,0.322,0.652
69,0.334,0.587
70,0.334,0.587
71,0.353,0.532
72,0.353,0.532
73,0.375,0.483
74,0.375,0.483
75,0.406,0.408
76,0.406,0.408
77,0.453,0.313
78,0.453,0.313
79,0.509,0.219
80,0.509,0.219
81,0.575,0.149
82,0.575,0.149
83,0.641,0.1
84,0.641,0.1
85,0.703,0.055
86,0.703,0.055
87,0.756,0.025
88,0.756,0.025
89,0.825,0.015
90,0.825,0.015
91,0.872,0.0
92,0.872,0.0
93,0.925,0.035
94,0.925,0.035
95,0.956,0.065
96,0.956,0.065
97,0.984,0.109
98,0.984,0.109
99,1.0,0.144
