Frame,x,y
1,0.0,0.555
2,0.012,0.55
3,0.024,0.546
4,0.029,0.546
5,0.026,0.548
6,0.028,0.545
7,0.044,0.53
8,0.071,0.504
9,0.103,0.469
10,0.139,0.425
11,0.183,0.369
12,0.233,0.303
13,0.272,0.251
14,0.282,0.235
15,0.275,0.243
16,0.284,0.237
17,0.33,0.192
18,0.398,0.13
19,0.467,0.074
20,0.52,0.036
21,0.544,0.018
22,0.539,0.016
23,0.537,0.02
24,0.57,0.017
25,0.624,0.007
26,0.659,0.0
27,0.659,0.0
28,0.653,0.0
29,0.67,0.011
30,0.711,0.04
31,0.764,0.095
32,0.815,0.168
33,0.847,0.225
34,0.85,0.234
35,0.844,0.224
36,0.86,0.243
37,0.909,0.308
38,0.966,0.386
39,1.0,0.446
40,1.0,0.484
41,0.984,0.509
42,0.933,0.526
43,0.898,0.535
44,0.907,0.537
45,0.916,0.535
46,0.861,0.535
47,0.747,0.538
48,0.655,0.54
49,0.645,0.541
50,0.662,0.54
51,0.625,0.54
52,0.518,0.541
53,0.39,0.545
54,0.286,0.554
55,0.22,0.563
56,0.201,0.566
57,0.209,0.565
58,0.204,0.565
59,0.161,0.572
60,0.108,0.587
61,0.082,0.61
62,0.085,0.636
63,0.093,0.651
64,0.092,0.651
65,0.09,0.648
66,0.104,0.66
67,0.138,0.691
68,0.188,0.74
69,0.246,0.8
70,0.291,0.847
71,0.304,0.86
72,0.296,0.853
73,0.304,0.859
74,0.342,0.897
75,0.391,0.945
76,0.429,0.979
77,0.451,0.995
78,0.459,1.0
79,0.459,1.0
80,0.458,1.0
81,0.461,1.0
82,0.473,0.995
83,0.494,0.977
84,0.521,0.949
85,0.54,0.927
86,0.543,0.926
87,0.54,0.931
88,0.547,0.915
89,0.574,0.867
90,0.613,0.802
91,0.655,0.736
92,0.69,0.685
93,0.704,0.667
94,0.7,0.673
95,0.7,0.671
96,0.724,0.633
97,0.763,0.575
98,0.804,0.522
99,0.839,0.488
100,0.86,0.47
