Frame,x,y
0,0.014,0.535
1,0.029,0.526
2,0.014,0.535
3,0.036,0.53
4,0.043,0.526
5,0.051,0.526
6,0.051,0.526
7,0.051,0.526
8,0.022,0.54
9,0.022,0.549
10,0.036,0.558
11,0.043,0.577
12,0.051,0.609
13,0.051,0.609
14,0.08,0.651
15,0.116,0.702
16,0.174,0.758
17,0.225,0.814
18,0.29,0.879
19,0.333,0.916
20,0.362,0.94
21,0.391,0.963
22,0.442,0.986
23,0.471,0.995
24,0.486,1.0
25,0.507,0.995
26,0.543,0.991
27,0.623,0.958
28,0.659,0.912
29,0.768,0.842
30,0.797,0.786
31,0.833,0.721
32,0.87,0.651
33,0.906,0.6
34,0.942,0.54
35,0.986,0.498
36,1.0,0.479
37,0.986,0.465
38,0.971,0.46
39,0.949,0.46
40,0.913,0.465
41,0.913,0.465
42,0.862,0.474
43,0.783,0.47
44,0.543,0.456
45,0.391,0.456
46,0.268,0.46
47,0.268,0.46
48,0.196,0.479
49,0.152,0.488
50,0.08,0.502
51,0.043,0.512
52,0.022,0.526
53,0.014,0.516
54,0.0,0.53
55,0.014,0.516
56,0.036,0.507
57,0.058,0.498
58,0.051,0.488
59,0.058,0.47
60,0.087,0.442
61,0.152,0.395
62,0.21,0.34
63,0.283,0.279
64,0.341,0.228
65,0.384,0.177
66,0.42,0.13
67,0.464,0.084
68,0.507,0.056
69,0.529,0.033
70,0.536,0.037
71,0.543,0.005
72,0.551,0.051
73,0.63,0.0
74,0.587,0.065
75,0.587,0.065
76,0.623,0.116
77,0.659,0.153
78,0.681,0.209
79,0.71,0.265
80,0.768,0.344
81,0.804,0.372
82,0.804,0.372
83,0.826,0.405
84,0.833,0.428
85,0.833,0.451
86,0.841,0.456
87,0.862,0.465
88,0.884,0.47
89,0.891,0.474
90,0.899,0.484
91,0.891,0.488
92,0.899,0.488
93,0.913,0.488
94,0.92,0.488
95,0.92,0.488
96,0.928,0.493
97,0.928,0.493
98,0.928,0.493
99,0.928,0.493
