Frame,x,y
0,0.112,0.67
1,0.088,0.659
2,0.102,0.651
3,0.13,0.64
4,0.126,0.632
5,0.126,0.625
6,0.13,0.628
7,0.13,0.628
8,0.126,0.636
9,0.153,0.659
10,0.167,0.713
11,0.214,0.774
12,0.293,0.812
13,0.386,0.843
14,0.386,0.843
15,0.405,0.877
16,0.437,0.897
17,0.474,0.931
18,0.474,0.954
19,0.53,0.962
20,0.563,1.0
21,0.6,0.973
22,0.609,0.992
23,0.637,0.969
24,0.637,0.943
25,0.684,0.9
26,0.707,0.839
27,0.726,0.782
28,0.772,0.701
29,0.805,0.636
30,0.833,0.602
31,0.874,0.529
32,0.865,0.49
33,0.87,0.467
34,0.865,0.441
35,0.847,0.421
36,0.819,0.433
37,0.767,0.441
38,0.712,0.467
39,0.642,0.471
40,0.563,0.49
41,0.498,0.513
42,0.498,0.513
43,0.456,0.536
44,0.377,0.556
45,0.214,0.59
46,0.116,0.609
47,0.107,0.613
48,0.107,0.613
49,0.056,0.617
50,0.042,0.613
51,0.037,0.605
52,0.005,0.609
53,0.0,0.609
54,0.023,0.59
55,0.042,0.571
56,0.098,0.529
57,0.126,0.471
58,0.153,0.398
59,0.167,0.318
60,0.195,0.245
61,0.228,0.165
62,0.256,0.111
63,0.298,0.057
64,0.33,0.034
65,0.353,0.023
66,0.386,0.0
67,0.395,0.004
68,0.405,0.008
69,0.451,0.023
70,0.484,0.031
71,0.567,0.069
72,0.6,0.092
73,0.66,0.119
74,0.726,0.157
75,0.777,0.192
76,0.777,0.192
77,0.814,0.234
78,0.86,0.264
79,0.921,0.314
80,0.949,0.352
81,0.963,0.383
82,0.977,0.456
83,0.977,0.456
84,0.986,0.467
85,0.995,0.49
86,1.0,0.51
87,0.995,0.513
88,0.972,0.513
89,0.967,0.513
90,0.972,0.517
91,0.972,0.506
92,0.967,0.494
93,0.958,0.487
94,0.953,0.483
95,0.944,0.487
96,0.944,0.475
97,0.944,0.475
98,0.94,0.483
99,0.94,0.483
