Frame,x,y
0,0.043,0.507
1,0.05,0.507
2,0.057,0.507
3,0.043,0.507
4,0.05,0.498
5,0.036,0.507
6,0.043,0.507
7,0.036,0.507
8,0.057,0.507
9,0.064,0.507
10,0.036,0.53
11,0.043,0.535
12,0.036,0.562
13,0.107,0.558
14,0.136,0.59
15,0.186,0.618
16,0.264,0.677
17,0.264,0.677
18,0.336,0.733
19,0.443,0.811
20,0.479,0.848
21,0.521,0.876
22,0.557,0.903
23,0.6,0.931
24,0.6,0.931
25,0.629,0.954
26,0.65,0.982
27,0.679,1.0
28,0.714,1.0
29,0.736,0.982
30,0.764,0.949
31,0.8,0.894
32,0.85,0.811
33,0.893,0.737
34,0.921,0.677
35,0.943,0.627
36,0.979,0.567
37,1.0,0.521
38,0.993,0.479
39,0.986,0.429
40,0.993,0.396
41,0.971,0.387
42,0.929,0.396
43,0.9,0.401
44,0.871,0.406
45,0.829,0.419
46,0.757,0.429
47,0.657,0.433
48,0.564,0.442
49,0.464,0.429
50,0.343,0.447
51,0.343,0.447
52,0.271,0.442
53,0.193,0.456
54,0.1,0.465
55,0.043,0.442
56,0.0,0.47
57,0.021,0.47
58,0.021,0.47
59,0.021,0.479
60,0.05,0.475
61,0.114,0.452
62,0.114,0.456
63,0.15,0.415
64,0.186,0.359
65,0.243,0.304
66,0.293,0.244
67,0.336,0.184
68,0.364,0.134
69,0.4,0.078
70,0.436,0.041
71,0.45,0.014
72,0.479,0.005
73,0.5,0.0
74,0.514,0.014
75,0.521,0.028
76,0.529,0.041
77,0.557,0.069
78,0.586,0.111
79,0.636,0.175
80,0.686,0.263
81,0.743,0.355
82,0.843,0.415
83,0.914,0.456
84,0.957,0.493
85,0.964,0.525
86,0.964,0.525
87,0.971,0.539
88,0.971,0.544
89,0.986,0.544
90,1.0,0.548
91,1.0,0.558
92,1.0,0.562
93,1.0,0.562
94,1.0,0.562
95,1.0,0.562
96,1.0,0.558
97,1.0,0.544
98,1.0,0.53
99,0.993,0.525
