Frame,x,y
1,0.023,0.619
2,0.034,0.613
3,0.05,0.596
4,0.07,0.561
5,0.09,0.504
6,0.107,0.445
7,0.116,0.406
8,0.115,0.403
9,0.112,0.413
10,0.116,0.406
11,0.136,0.36
12,0.168,0.286
13,0.209,0.206
14,0.253,0.137
15,0.291,0.086
16,0.314,0.058
17,0.317,0.053
18,0.312,0.059
19,0.314,0.058
20,0.336,0.039
21,0.373,0.014
22,0.419,-0.0
23,0.465,0.009
24,0.502,0.03
25,0.523,0.045
26,0.524,0.042
27,0.518,0.035
28,0.523,0.045
29,0.554,0.087
30,0.61,0.155
31,0.686,0.239
32,0.774,0.328
33,0.855,0.405
34,0.907,0.452
35,0.916,0.46
36,0.905,0.45
37,0.907,0.452
38,0.943,0.488
39,0.987,0.541
40,1.0,0.587
41,0.958,0.608
42,0.889,0.61
43,0.837,0.606
44,0.831,0.606
45,0.844,0.608
46,0.837,0.606
47,0.779,0.597
48,0.677,0.585
49,0.547,0.574
50,0.408,0.569
51,0.285,0.568
52,0.209,0.568
53,0.195,0.568
54,0.21,0.567
55,0.209,0.568
56,0.16,0.572
57,0.086,0.582
58,0.023,0.6
59,0.0,0.628
60,0.0,0.655
61,0.0,0.671
62,0.0,0.668
63,0.0,0.662
64,0.0,0.671
65,0.041,0.709
66,0.092,0.758
67,0.128,0.794
68,0.132,0.8
69,0.122,0.792
70,0.128,0.794
71,0.169,0.824
72,0.231,0.873
73,0.291,0.923
74,0.333,0.961
75,0.36,0.987
76,0.384,1.0
77,0.411,1.0
78,0.437,1.0
79,0.453,1.0
80,0.455,1.0
81,0.451,1.0
82,0.453,1.0
83,0.469,0.992
84,0.501,0.972
85,0.547,0.935
86,0.603,0.88
87,0.655,0.824
88,0.686,0.787
89,0.687,0.783
90,0.677,0.792
91,0.686,0.787
92,0.731,0.75
93,0.792,0.698
94,0.837,0.658
95,0.846,0.649
96,0.837,0.656
97,0.837,0.658
98,0.865,0.638
99,0.907,0.607
100,0.942,0.581
