Frame,x,y
0,0.115,0.435
1,0.12,0.431
2,0.115,0.439
3,0.124,0.439
4,0.129,0.439
5,0.129,0.439
6,0.12,0.446
7,0.12,0.446
8,0.12,0.454
9,0.139,0.468
10,0.153,0.487
11,0.167,0.532
12,0.187,0.569
13,0.225,0.632
14,0.225,0.632
15,0.254,0.658
16,0.335,0.71
17,0.344,0.743
18,0.44,0.81
19,0.469,0.859
20,0.493,0.877
21,0.531,0.907
22,0.531,0.963
23,0.555,1.0
24,0.608,0.993
25,0.612,0.989
26,0.651,0.944
27,0.679,0.892
28,0.746,0.851
29,0.799,0.796
30,0.823,0.743
31,0.895,0.651
32,0.938,0.572
33,0.967,0.502
34,0.99,0.457
35,0.981,0.416
36,0.976,0.387
37,0.957,0.361
38,0.933,0.346
39,0.895,0.361
40,0.861,0.372
41,0.818,0.379
42,0.818,0.379
43,0.756,0.383
44,0.67,0.379
45,0.45,0.405
46,0.349,0.42
47,0.297,0.442
48,0.268,0.442
49,0.268,0.442
50,0.215,0.435
51,0.148,0.442
52,0.077,0.45
53,0.024,0.472
54,0.0,0.487
55,0.019,0.48
56,0.043,0.461
57,0.057,0.446
58,0.072,0.435
59,0.091,0.409
60,0.129,0.368
61,0.182,0.331
62,0.254,0.279
63,0.325,0.208
64,0.378,0.145
65,0.426,0.108
66,0.469,0.074
67,0.507,0.052
68,0.545,0.041
69,0.593,0.03
70,0.627,0.019
71,0.656,0.007
72,0.675,0.0
73,0.679,0.0
74,0.67,0.004
75,0.656,0.011
76,0.656,0.011
77,0.646,0.03
78,0.67,0.048
79,0.713,0.071
80,0.751,0.097
81,0.813,0.186
82,0.842,0.245
83,0.842,0.245
84,0.876,0.309
85,0.895,0.368
86,0.909,0.416
87,0.943,0.428
88,0.947,0.446
89,0.947,0.45
90,0.943,0.454
91,0.947,0.45
92,0.957,0.442
93,0.962,0.435
94,0.967,0.431
95,0.99,0.409
96,1.0,0.398
97,0.981,0.413
98,0.981,0.398
99,0.976,0.398
