Frame,x,y
0,0.821,0.0
1,0.833,0.016
2,0.848,0.056
3,0.833,0.024
4,0.848,0.079
5,0.84,0.071
6,0.821,0.048
7,0.829,0.079
8,0.821,0.095
9,0.787,0.087
10,0.768,0.111
11,0.76,0.143
12,0.753,0.198
13,0.719,0.183
14,0.703,0.222
15,0.688,0.27
16,0.658,0.294
17,0.646,0.341
18,0.624,0.381
19,0.586,0.405
20,0.57,0.46
21,0.551,0.516
22,0.525,0.556
23,0.487,0.587
24,0.471,0.643
25,0.437,0.683
26,0.395,0.706
27,0.373,0.738
28,0.357,0.786
29,0.335,0.825
30,0.316,0.849
31,0.316,0.873
32,0.289,0.897
33,0.27,0.929
34,0.224,0.929
35,0.202,0.952
36,0.179,0.976
37,0.16,0.984
38,0.137,1.0
39,0.106,1.0
40,0.091,1.0
41,0.065,0.992
42,0.049,0.992
43,0.019,0.984
44,0.008,0.96
45,0.008,0.929
46,0.0,0.897
47,0.004,0.857
48,0.015,0.817
49,0.015,0.77
50,0.008,0.698
51,0.015,0.643
52,0.038,0.603
53,0.049,0.579
54,0.072,0.54
55,0.11,0.548
56,0.129,0.524
57,0.148,0.516
58,0.171,0.492
59,0.183,0.452
60,0.217,0.452
61,0.236,0.429
62,0.255,0.389
63,0.304,0.413
64,0.331,0.381
65,0.365,0.373
66,0.407,0.365
67,0.437,0.349
68,0.46,0.357
69,0.494,0.357
70,0.506,0.341
71,0.551,0.365
72,0.582,0.373
73,0.601,0.357
74,0.635,0.365
75,0.654,0.373
76,0.673,0.373
77,0.684,0.373
78,0.707,0.389
79,0.73,0.397
80,0.73,0.381
81,0.757,0.405
82,0.772,0.421
83,0.795,0.429
84,0.787,0.405
85,0.829,0.444
86,0.837,0.452
87,0.859,0.468
88,0.875,0.476
89,0.901,0.484
90,0.92,0.508
91,0.939,0.516
92,0.932,0.484
93,0.958,0.516
94,0.958,0.54
95,0.954,0.532
96,0.958,0.54
97,0.992,0.571
98,0.985,0.532
99,1.0,0.579
