Frame,x,y
0,0.992,0.744
1,0.992,0.744
2,0.984,0.749
3,0.992,0.734
4,0.988,0.739
5,0.984,0.739
6,0.988,0.739
7,0.984,0.744
8,0.984,0.744
9,0.984,0.744
10,0.984,0.749
11,0.988,0.744
12,0.992,0.734
13,0.996,0.729
14,0.996,0.729
15,1.0,0.72
16,1.0,0.7
17,1.0,0.681
18,0.992,0.652
19,0.984,0.623
20,0.98,0.58
21,0.964,0.546
22,0.96,0.498
23,0.948,0.454
24,0.932,0.396
25,0.916,0.343
26,0.896,0.295
27,0.876,0.246
28,0.852,0.203
29,0.824,0.174
30,0.8,0.135
31,0.772,0.106
32,0.74,0.092
33,0.712,0.077
34,0.68,0.072
35,0.644,0.063
36,0.644,0.063
37,0.604,0.053
38,0.564,0.039
39,0.476,0.014
40,0.436,0.005
41,0.4,0.0
42,0.4,0.0
43,0.36,0.01
44,0.312,0.034
45,0.256,0.053
46,0.208,0.082
47,0.16,0.116
48,0.104,0.169
49,0.052,0.227
50,0.024,0.29
51,0.004,0.343
52,0.0,0.391
53,0.008,0.444
54,0.016,0.493
55,0.02,0.546
56,0.032,0.604
57,0.044,0.657
58,0.06,0.71
59,0.08,0.754
60,0.108,0.797
61,0.14,0.836
62,0.18,0.874
63,0.22,0.913
64,0.256,0.932
65,0.292,0.957
66,0.328,0.971
67,0.36,0.976
68,0.404,0.986
69,0.448,0.99
70,0.448,0.99
71,0.496,1.0
72,0.536,0.99
73,0.564,0.976
74,0.596,0.942
75,0.652,0.874
76,0.676,0.831
77,0.676,0.831
78,0.692,0.792
79,0.708,0.744
80,0.716,0.686
81,0.72,0.633
82,0.716,0.575
83,0.708,0.517
84,0.684,0.459
85,0.656,0.401
86,0.62,0.357
87,0.58,0.314
88,0.536,0.275
89,0.492,0.251
90,0.448,0.237
91,0.412,0.237
92,0.38,0.251
93,0.344,0.29
94,0.308,0.333
95,0.284,0.396
96,0.268,0.488
97,0.256,0.57
98,0.256,0.57
99,0.268,0.691
