Frame,x,y
0,0.946,0.625
1,0.946,0.632
2,0.946,0.632
3,0.949,0.628
4,0.946,0.636
5,0.949,0.64
6,0.953,0.636
7,0.953,0.64
8,0.953,0.651
9,0.953,0.651
10,0.957,0.644
11,0.957,0.64
12,0.957,0.648
13,0.957,0.651
14,0.964,0.644
15,0.964,0.648
16,0.96,0.644
17,0.964,0.64
18,0.96,0.644
19,0.964,0.644
20,0.96,0.644
21,0.96,0.64
22,0.967,0.632
23,0.975,0.628
24,0.978,0.617
25,0.986,0.602
26,0.993,0.571
27,0.993,0.571
28,1.0,0.513
29,0.996,0.46
30,0.982,0.406
31,0.942,0.314
32,0.924,0.272
33,0.902,0.234
34,0.902,0.234
35,0.88,0.195
36,0.855,0.161
37,0.826,0.134
38,0.797,0.107
39,0.768,0.096
40,0.736,0.057
41,0.696,0.031
42,0.652,0.019
43,0.609,0.019
44,0.562,0.0
45,0.518,0.004
46,0.471,0.008
47,0.431,0.011
48,0.384,0.034
49,0.333,0.065
50,0.279,0.107
51,0.225,0.157
52,0.167,0.203
53,0.123,0.245
54,0.083,0.299
55,0.047,0.36
56,0.018,0.433
57,0.0,0.506
58,0.007,0.579
59,0.022,0.636
60,0.047,0.693
61,0.087,0.751
62,0.087,0.751
63,0.134,0.812
64,0.178,0.862
65,0.221,0.904
66,0.254,0.935
67,0.326,0.977
68,0.366,0.992
69,0.366,0.992
70,0.413,1.0
71,0.471,0.992
72,0.522,0.985
73,0.572,0.977
74,0.62,0.962
75,0.659,0.931
76,0.696,0.893
77,0.728,0.847
78,0.754,0.789
79,0.768,0.728
80,0.772,0.659
81,0.768,0.598
82,0.764,0.54
83,0.761,0.487
84,0.743,0.433
85,0.721,0.395
86,0.692,0.352
87,0.659,0.326
88,0.62,0.299
89,0.583,0.287
90,0.583,0.287
91,0.504,0.291
92,0.467,0.307
93,0.431,0.333
94,0.399,0.368
95,0.359,0.398
96,0.359,0.398
97,0.319,0.433
98,0.272,0.483
99,0.225,0.544
