Frame,x,y
0,0.814,0.791
1,0.814,0.796
2,0.814,0.796
3,0.814,0.8
4,0.814,0.804
5,0.814,0.804
6,0.814,0.804
7,0.814,0.813
8,0.819,0.809
9,0.819,0.813
10,0.819,0.818
11,0.823,0.813
12,0.828,0.813
13,0.833,0.804
14,0.837,0.796
15,0.847,0.778
16,0.86,0.764
17,0.874,0.751
18,0.874,0.751
19,0.888,0.729
20,0.93,0.662
21,0.949,0.622
22,0.963,0.582
23,0.977,0.538
24,0.991,0.489
25,0.991,0.489
26,0.995,0.44
27,1.0,0.387
28,1.0,0.329
29,0.986,0.276
30,0.967,0.222
31,0.93,0.173
32,0.884,0.129
33,0.833,0.093
34,0.772,0.062
35,0.712,0.04
36,0.66,0.018
37,0.605,0.0
38,0.549,0.009
39,0.502,0.018
40,0.456,0.027
41,0.409,0.049
42,0.358,0.071
43,0.298,0.102
44,0.242,0.147
45,0.177,0.2
46,0.126,0.249
47,0.079,0.302
48,0.033,0.369
49,0.005,0.44
50,0.0,0.52
51,0.014,0.604
52,0.042,0.684
53,0.042,0.684
54,0.065,0.751
55,0.098,0.818
56,0.158,0.942
57,0.209,0.978
58,0.27,0.996
59,0.34,1.0
60,0.34,1.0
61,0.405,0.996
62,0.47,0.969
63,0.521,0.938
64,0.572,0.898
65,0.628,0.858
66,0.679,0.818
67,0.721,0.76
68,0.749,0.702
69,0.758,0.644
70,0.753,0.573
71,0.753,0.516
72,0.744,0.471
73,0.726,0.413
74,0.698,0.364
75,0.656,0.324
76,0.6,0.298
77,0.54,0.28
78,0.488,0.284
79,0.442,0.302
80,0.4,0.32
81,0.363,0.356
82,0.321,0.4
83,0.279,0.444
84,0.251,0.498
85,0.242,0.56
86,0.251,0.604
87,0.251,0.604
88,0.284,0.649
89,0.335,0.693
90,0.386,0.729
91,0.428,0.751
92,0.493,0.76
93,0.512,0.742
94,0.512,0.742
95,0.526,0.724
96,0.563,0.707
97,0.586,0.68
98,0.609,0.644
99,0.628,0.609
