Frame,x,y
0,0.522,0.887
1,0.522,0.887
2,0.522,0.892
3,0.522,0.898
4,0.522,0.892
5,0.511,0.898
6,0.517,0.898
7,0.517,0.898
8,0.517,0.898
9,0.511,0.903
10,0.517,0.909
11,0.517,0.914
12,0.522,0.919
13,0.534,0.93
14,0.545,0.935
15,0.567,0.941
16,0.584,0.952
17,0.601,0.952
18,0.618,0.962
19,0.629,1.0
20,0.657,0.957
21,0.691,0.946
22,0.691,0.946
23,0.742,0.935
24,0.77,0.919
25,0.798,0.914
26,0.826,0.892
27,0.86,0.876
28,0.893,0.86
29,0.893,0.86
30,0.933,0.823
31,0.961,0.785
32,0.983,0.747
33,0.989,0.72
34,0.989,0.677
35,1.0,0.565
36,1.0,0.565
37,0.994,0.527
38,1.0,0.473
39,1.0,0.43
40,0.994,0.387
41,0.983,0.339
42,0.978,0.285
43,0.972,0.237
44,0.961,0.194
45,0.933,0.145
46,0.893,0.134
47,0.848,0.081
48,0.787,0.054
49,0.73,0.022
50,0.674,0.005
51,0.601,0.0
52,0.539,0.011
53,0.472,0.0
54,0.393,0.005
55,0.32,0.011
56,0.247,0.022
57,0.247,0.022
58,0.185,0.048
59,0.14,0.081
60,0.067,0.151
61,0.034,0.188
62,0.0,0.226
63,0.0,0.226
64,0.0,0.274
65,0.022,0.323
66,0.056,0.371
67,0.096,0.419
68,0.135,0.462
69,0.174,0.522
70,0.197,0.559
71,0.225,0.581
72,0.275,0.634
73,0.337,0.64
74,0.382,0.656
75,0.433,0.667
76,0.489,0.667
77,0.539,0.672
78,0.59,0.651
79,0.652,0.634
80,0.697,0.629
81,0.73,0.602
82,0.742,0.586
83,0.736,0.548
84,0.719,0.511
85,0.685,0.462
86,0.669,0.435
87,0.64,0.382
88,0.596,0.349
89,0.545,0.317
90,0.5,0.296
91,0.5,0.296
92,0.461,0.301
93,0.427,0.312
94,0.393,0.333
95,0.365,0.366
96,0.309,0.398
97,0.298,0.441
98,0.298,0.441
99,0.309,0.468
