Frame,x,y
0,0.94,0.679
1,0.94,0.679
2,0.94,0.683
3,0.94,0.679
4,0.94,0.679
5,0.94,0.687
6,0.936,0.695
7,0.936,0.695
8,0.94,0.691
9,0.944,0.695
10,0.948,0.691
11,0.957,0.687
12,0.957,0.683
13,0.961,0.683
14,0.961,0.675
15,0.966,0.671
16,0.974,0.659
17,0.979,0.643
18,0.987,0.618
19,0.996,0.578
20,1.0,0.526
21,1.0,0.466
22,0.996,0.398
23,0.987,0.341
24,0.974,0.281
25,0.961,0.225
26,0.944,0.173
27,0.927,0.137
28,0.927,0.137
29,0.906,0.104
30,0.85,0.048
31,0.811,0.024
32,0.764,0.012
33,0.712,0.0
34,0.661,0.0
35,0.661,0.0
36,0.614,0.004
37,0.571,0.012
38,0.524,0.016
39,0.472,0.024
40,0.416,0.032
41,0.343,0.068
42,0.275,0.104
43,0.197,0.153
44,0.129,0.213
45,0.064,0.285
46,0.026,0.349
47,0.0,0.426
48,0.0,0.502
49,0.017,0.59
50,0.052,0.679
51,0.099,0.755
52,0.146,0.823
53,0.185,0.867
54,0.223,0.908
55,0.262,0.94
56,0.313,0.972
57,0.369,0.988
58,0.433,0.996
59,0.494,1.0
60,0.554,0.984
61,0.597,0.964
62,0.635,0.932
63,0.635,0.932
64,0.674,0.9
65,0.712,0.859
66,0.773,0.763
67,0.798,0.691
68,0.815,0.614
69,0.815,0.614
70,0.828,0.538
71,0.841,0.478
72,0.841,0.414
73,0.824,0.365
74,0.798,0.313
75,0.751,0.281
76,0.695,0.241
77,0.639,0.221
78,0.592,0.209
79,0.549,0.209
80,0.511,0.225
81,0.472,0.249
82,0.433,0.277
83,0.391,0.301
84,0.348,0.325
85,0.313,0.365
86,0.279,0.426
87,0.266,0.49
88,0.266,0.558
89,0.292,0.635
90,0.322,0.699
91,0.356,0.755
92,0.395,0.799
93,0.425,0.815
94,0.451,0.815
95,0.468,0.803
96,0.489,0.779
97,0.489,0.779
98,0.511,0.759
99,0.541,0.743
