Frame,x,y
0,0.875,0.688
1,0.875,0.695
2,0.879,0.698
3,0.875,0.698
4,0.875,0.701
5,0.875,0.698
6,0.882,0.695
7,0.89,0.701
8,0.893,0.695
9,0.904,0.692
10,0.904,0.692
11,0.908,0.682
12,0.93,0.646
13,0.941,0.623
14,0.952,0.594
15,0.971,0.571
16,0.985,0.536
17,0.985,0.536
18,0.993,0.506
19,1.0,0.471
20,0.996,0.438
21,0.985,0.39
22,0.963,0.347
23,0.945,0.299
24,0.926,0.25
25,0.904,0.211
26,0.875,0.172
27,0.853,0.143
28,0.82,0.11
29,0.783,0.081
30,0.746,0.052
31,0.706,0.036
32,0.662,0.023
33,0.625,0.013
34,0.588,0.006
35,0.551,0.0
36,0.518,0.01
37,0.478,0.016
38,0.434,0.036
39,0.386,0.058
40,0.327,0.091
41,0.276,0.107
42,0.221,0.136
43,0.158,0.162
44,0.107,0.201
45,0.107,0.201
46,0.07,0.247
47,0.011,0.377
48,0.0,0.438
49,0.004,0.503
50,0.007,0.565
51,0.007,0.565
52,0.007,0.614
53,0.015,0.666
54,0.029,0.721
55,0.044,0.773
56,0.066,0.815
57,0.099,0.847
58,0.143,0.88
59,0.202,0.912
60,0.265,0.942
61,0.316,0.968
62,0.379,0.987
63,0.445,1.0
64,0.504,0.994
65,0.566,0.971
66,0.625,0.948
67,0.684,0.922
68,0.732,0.893
69,0.761,0.857
70,0.772,0.799
71,0.772,0.731
72,0.772,0.669
73,0.768,0.607
74,0.761,0.542
75,0.746,0.487
76,0.728,0.425
77,0.702,0.364
78,0.669,0.312
79,0.669,0.312
80,0.632,0.276
81,0.592,0.244
82,0.555,0.231
83,0.515,0.227
84,0.445,0.25
85,0.419,0.273
86,0.419,0.273
87,0.39,0.295
88,0.357,0.321
89,0.324,0.354
90,0.287,0.39
91,0.25,0.432
92,0.221,0.481
93,0.202,0.532
94,0.199,0.597
95,0.206,0.653
96,0.224,0.701
97,0.243,0.737
98,0.261,0.773
99,0.287,0.802
