Frame,x,y
0,0.848,0.938
1,0.848,0.943
2,0.842,0.943
3,0.848,0.953
4,0.853,0.943
5,0.848,0.948
6,0.842,0.959
7,0.853,0.953
8,0.853,0.959
9,0.864,0.953
10,0.864,0.959
11,0.87,0.943
12,0.848,1.0
13,0.87,0.964
14,0.886,0.953
15,0.886,0.953
16,0.897,0.938
17,0.929,0.902
18,0.929,0.896
19,0.951,0.86
20,0.962,0.834
21,0.946,0.839
22,0.946,0.839
23,0.962,0.756
24,0.978,0.699
25,0.995,0.648
26,1.0,0.591
27,0.978,0.523
28,0.946,0.466
29,0.897,0.383
30,0.848,0.311
31,0.799,0.264
32,0.766,0.181
33,0.734,0.135
34,0.696,0.088
35,0.658,0.057
36,0.603,0.031
37,0.549,0.016
38,0.505,0.005
39,0.446,0.005
40,0.375,0.005
41,0.31,0.0
42,0.255,0.036
43,0.207,0.057
44,0.163,0.104
45,0.12,0.13
46,0.082,0.176
47,0.054,0.218
48,0.022,0.269
49,0.011,0.316
50,0.011,0.316
51,0.0,0.368
52,0.005,0.42
53,0.022,0.534
54,0.027,0.585
55,0.049,0.627
56,0.049,0.627
57,0.098,0.674
58,0.158,0.715
59,0.201,0.762
60,0.234,0.798
61,0.277,0.829
62,0.342,0.86
63,0.408,0.927
64,0.478,0.896
65,0.527,0.907
66,0.576,0.907
67,0.62,0.881
68,0.663,0.86
69,0.701,0.876
70,0.739,0.803
71,0.755,0.746
72,0.75,0.72
73,0.734,0.668
74,0.701,0.596
75,0.679,0.528
76,0.641,0.492
77,0.603,0.43
78,0.549,0.415
79,0.489,0.342
80,0.44,0.321
81,0.418,0.311
82,0.397,0.316
83,0.375,0.368
84,0.375,0.368
85,0.348,0.368
86,0.321,0.368
87,0.288,0.383
88,0.277,0.435
89,0.283,0.508
90,0.304,0.56
91,0.304,0.56
92,0.326,0.611
93,0.364,0.648
94,0.408,0.746
95,0.451,0.72
96,0.489,0.741
97,0.511,0.746
98,0.533,0.762
99,0.549,0.819
