Frame,x,y
0,0.448,0.936
1,0.443,0.936
2,0.443,0.941
3,0.437,0.936
4,0.443,0.941
5,0.437,0.941
6,0.448,0.946
7,0.454,0.95
8,0.464,0.97
9,0.475,0.97
10,0.503,0.985
11,0.541,0.995
12,0.574,1.0
13,0.596,0.995
14,0.623,0.98
15,0.667,0.97
16,0.705,0.955
17,0.743,0.936
18,0.781,0.906
19,0.781,0.906
20,0.82,0.871
21,0.863,0.827
22,0.929,0.757
23,0.956,0.713
24,0.984,0.658
25,0.984,0.658
26,1.0,0.599
27,1.0,0.535
28,0.995,0.45
29,0.984,0.366
30,0.956,0.302
31,0.929,0.233
32,0.896,0.163
33,0.847,0.114
34,0.803,0.074
35,0.765,0.045
36,0.716,0.01
37,0.656,0.0
38,0.601,0.0
39,0.546,0.015
40,0.497,0.03
41,0.437,0.04
42,0.383,0.059
43,0.317,0.079
44,0.257,0.114
45,0.191,0.149
46,0.126,0.183
47,0.071,0.233
48,0.033,0.292
49,0.0,0.366
50,0.0,0.436
51,0.016,0.5
52,0.049,0.564
53,0.049,0.564
54,0.098,0.629
55,0.142,0.698
56,0.18,0.757
57,0.23,0.792
58,0.361,0.832
59,0.426,0.822
60,0.426,0.822
61,0.497,0.822
62,0.557,0.817
63,0.623,0.807
64,0.678,0.787
65,0.716,0.748
66,0.738,0.688
67,0.738,0.604
68,0.732,0.515
69,0.727,0.431
70,0.71,0.347
71,0.683,0.287
72,0.645,0.223
73,0.596,0.158
74,0.541,0.109
75,0.497,0.094
76,0.454,0.094
77,0.421,0.109
78,0.393,0.139
79,0.372,0.173
80,0.355,0.203
81,0.355,0.203
82,0.339,0.287
83,0.339,0.332
84,0.344,0.381
85,0.35,0.441
86,0.355,0.49
87,0.377,0.53
88,0.377,0.53
89,0.399,0.569
90,0.421,0.599
91,0.437,0.624
92,0.459,0.634
93,0.481,0.644
94,0.486,0.658
95,0.492,0.658
96,0.492,0.658
97,0.503,0.663
98,0.508,0.658
99,0.508,0.663
