Frame,x,y
0,0.792,0.884
1,0.792,0.89
2,0.792,0.89
3,0.792,0.89
4,0.792,0.89
5,0.797,0.896
6,0.797,0.896
7,0.801,0.89
8,0.81,0.884
9,0.818,0.872
10,0.818,0.872
11,0.831,0.866
12,0.84,0.848
13,0.853,0.829
14,0.87,0.805
15,0.887,0.787
16,0.918,0.762
17,0.944,0.732
18,0.965,0.701
19,0.983,0.659
20,0.991,0.616
21,0.996,0.561
22,1.0,0.506
23,0.996,0.439
24,0.978,0.36
25,0.948,0.299
26,0.913,0.25
27,0.879,0.201
28,0.84,0.159
29,0.805,0.11
30,0.771,0.085
31,0.727,0.061
32,0.671,0.043
33,0.623,0.024
34,0.576,0.012
35,0.532,0.006
36,0.489,0.0
37,0.437,0.006
38,0.437,0.006
39,0.39,0.03
40,0.329,0.061
41,0.234,0.165
42,0.173,0.213
43,0.13,0.287
44,0.091,0.341
45,0.091,0.341
46,0.061,0.409
47,0.039,0.47
48,0.017,0.549
49,0.0,0.634
50,0.004,0.695
51,0.022,0.75
52,0.056,0.805
53,0.113,0.854
54,0.169,0.902
55,0.234,0.945
56,0.273,0.97
57,0.316,0.988
58,0.359,1.0
59,0.42,0.994
60,0.485,0.994
61,0.545,0.976
62,0.597,0.945
63,0.641,0.896
64,0.68,0.848
65,0.701,0.774
66,0.714,0.701
67,0.706,0.628
68,0.684,0.549
69,0.654,0.47
70,0.619,0.427
71,0.58,0.402
72,0.58,0.402
73,0.541,0.396
74,0.498,0.39
75,0.459,0.396
76,0.42,0.415
77,0.355,0.476
78,0.329,0.524
79,0.329,0.524
80,0.303,0.585
81,0.29,0.628
82,0.29,0.677
83,0.294,0.713
84,0.312,0.75
85,0.338,0.787
86,0.372,0.823
87,0.411,0.854
88,0.446,0.848
89,0.472,0.835
90,0.485,0.829
91,0.506,0.817
92,0.532,0.793
93,0.554,0.768
94,0.563,0.756
95,0.567,0.756
96,0.571,0.75
97,0.576,0.738
98,0.584,0.732
99,0.584,0.732
