Frame,x,y
0,0.627,0.931
1,0.632,0.941
2,0.632,0.951
3,0.627,0.966
4,0.627,0.97
5,0.632,0.975
6,0.636,0.985
7,0.641,0.99
8,0.645,1.0
9,0.65,1.0
10,0.655,1.0
11,0.655,1.0
12,0.668,1.0
13,0.677,1.0
14,0.682,1.0
15,0.714,1.0
16,0.732,0.995
17,0.759,0.985
18,0.759,0.985
19,0.773,0.97
20,0.795,0.956
21,0.818,0.936
22,0.855,0.916
23,0.895,0.892
24,0.918,0.867
25,0.932,0.842
26,0.95,0.808
27,0.964,0.759
28,0.977,0.7
29,0.986,0.635
30,0.995,0.591
31,1.0,0.547
32,0.991,0.502
33,0.968,0.448
34,0.941,0.384
35,0.918,0.33
36,0.891,0.286
37,0.868,0.251
38,0.841,0.227
39,0.805,0.192
40,0.759,0.153
41,0.714,0.118
42,0.673,0.089
43,0.641,0.069
44,0.6,0.044
45,0.6,0.044
46,0.555,0.03
47,0.514,0.015
48,0.473,0.0
49,0.441,0.005
50,0.409,0.005
51,0.368,0.015
52,0.318,0.044
53,0.273,0.059
54,0.241,0.079
55,0.205,0.103
56,0.155,0.123
57,0.114,0.153
58,0.077,0.187
59,0.045,0.217
60,0.027,0.266
61,0.018,0.305
62,0.014,0.345
63,0.005,0.389
64,0.0,0.429
65,0.014,0.473
66,0.036,0.522
67,0.055,0.567
68,0.059,0.611
69,0.064,0.65
70,0.077,0.68
71,0.109,0.709
72,0.15,0.744
73,0.15,0.744
74,0.2,0.778
75,0.241,0.798
76,0.295,0.813
77,0.336,0.818
78,0.386,0.813
79,0.441,0.798
80,0.441,0.798
81,0.468,0.778
82,0.5,0.754
83,0.532,0.729
84,0.564,0.709
85,0.6,0.685
86,0.632,0.66
87,0.65,0.635
88,0.664,0.596
89,0.677,0.547
90,0.695,0.512
91,0.705,0.478
92,0.7,0.443
93,0.677,0.389
94,0.627,0.32
95,0.595,0.261
96,0.559,0.217
97,0.518,0.187
98,0.482,0.177
99,0.445,0.172
