Frame,x,y
0,0.976,0.62
1,0.976,0.633
2,0.972,0.633
3,0.963,0.649
4,0.963,0.665
5,0.963,0.665
6,0.967,0.665
7,0.967,0.665
8,0.967,0.665
9,0.972,0.657
10,0.98,0.653
11,0.98,0.649
12,0.984,0.637
13,0.988,0.616
14,0.992,0.592
15,0.996,0.563
16,1.0,0.531
17,0.996,0.494
18,0.992,0.453
19,0.976,0.412
20,0.963,0.376
21,0.955,0.331
22,0.943,0.294
23,0.935,0.245
24,0.915,0.208
25,0.886,0.171
26,0.886,0.171
27,0.858,0.135
28,0.833,0.098
29,0.76,0.045
30,0.715,0.029
31,0.675,0.012
32,0.675,0.012
33,0.63,0.004
34,0.577,0.008
35,0.524,0.008
36,0.467,0.0
37,0.411,0.008
38,0.35,0.024
39,0.285,0.073
40,0.232,0.11
41,0.187,0.147
42,0.146,0.192
43,0.11,0.237
44,0.069,0.282
45,0.037,0.343
46,0.024,0.408
47,0.012,0.473
48,0.0,0.543
49,0.008,0.624
50,0.033,0.69
51,0.077,0.759
52,0.122,0.808
53,0.175,0.861
54,0.228,0.91
55,0.268,0.943
56,0.321,0.967
57,0.382,0.988
58,0.435,0.996
59,0.496,1.0
60,0.496,1.0
61,0.549,0.984
62,0.593,0.959
63,0.63,0.935
64,0.691,0.861
65,0.724,0.816
66,0.756,0.776
67,0.756,0.776
68,0.785,0.735
69,0.809,0.686
70,0.821,0.616
71,0.813,0.535
72,0.793,0.461
73,0.764,0.388
74,0.736,0.331
75,0.695,0.282
76,0.65,0.245
77,0.602,0.212
78,0.553,0.184
79,0.512,0.167
80,0.476,0.163
81,0.443,0.176
82,0.415,0.192
83,0.382,0.216
84,0.337,0.245
85,0.305,0.269
86,0.276,0.302
87,0.252,0.363
88,0.256,0.433
89,0.264,0.518
90,0.285,0.592
91,0.317,0.657
92,0.37,0.739
93,0.411,0.788
94,0.443,0.816
95,0.443,0.816
96,0.467,0.833
97,0.496,0.845
98,0.533,0.849
99,0.561,0.833
