Frame,x,y
0,0.928,0.745
1,0.928,0.745
2,0.933,0.745
3,0.933,0.745
4,0.943,0.75
5,0.943,0.76
6,0.947,0.76
7,0.957,0.755
8,0.962,0.76
9,0.967,0.755
10,0.967,0.755
11,0.967,0.755
12,0.971,0.76
13,0.981,0.75
14,0.981,0.745
15,0.99,0.734
16,1.0,0.688
17,1.0,0.688
18,0.995,0.651
19,0.99,0.615
20,0.971,0.583
21,0.967,0.536
22,0.962,0.49
23,0.952,0.438
24,0.928,0.385
25,0.904,0.333
26,0.876,0.271
27,0.837,0.224
28,0.813,0.177
29,0.789,0.141
30,0.761,0.104
31,0.737,0.083
32,0.708,0.062
33,0.679,0.042
34,0.641,0.026
35,0.608,0.01
36,0.569,0.005
37,0.522,0.0
38,0.522,0.0
39,0.474,0.0
40,0.426,0.01
41,0.316,0.052
42,0.254,0.078
43,0.201,0.109
44,0.153,0.135
45,0.153,0.135
46,0.091,0.172
47,0.033,0.214
48,0.014,0.255
49,0.005,0.302
50,0.0,0.349
51,0.0,0.411
52,0.01,0.469
53,0.019,0.521
54,0.024,0.573
55,0.033,0.625
56,0.043,0.661
57,0.072,0.703
58,0.1,0.745
59,0.124,0.781
60,0.163,0.828
61,0.206,0.875
62,0.249,0.911
63,0.292,0.943
64,0.344,0.969
65,0.397,0.984
66,0.455,0.995
67,0.512,1.0
68,0.55,0.995
69,0.589,0.979
70,0.627,0.958
71,0.679,0.927
72,0.679,0.927
73,0.732,0.911
74,0.756,0.88
75,0.77,0.844
76,0.77,0.797
77,0.742,0.672
78,0.746,0.625
79,0.746,0.625
80,0.742,0.578
81,0.718,0.526
82,0.679,0.479
83,0.641,0.422
84,0.603,0.385
85,0.569,0.359
86,0.545,0.339
87,0.522,0.328
88,0.488,0.333
89,0.45,0.349
90,0.411,0.365
91,0.378,0.385
92,0.344,0.406
93,0.316,0.432
94,0.287,0.458
95,0.268,0.49
96,0.273,0.526
97,0.287,0.552
98,0.301,0.594
99,0.311,0.641
