Frame,x,y
0,0.02,0.901
1,0.008,0.888
2,0.018,0.908
3,0.008,0.908
4,0.01,0.934
5,0.0,0.901
6,0.01,0.941
7,0.02,0.947
8,0.02,0.947
9,0.018,0.993
10,0.015,0.993
11,0.018,0.987
12,0.02,1.0
13,0.018,1.0
14,0.018,1.0
15,0.0,0.974
16,0.02,0.974
17,0.025,0.967
18,0.013,0.947
19,0.02,0.928
20,0.023,0.901
21,0.018,0.895
22,0.02,0.875
23,0.033,0.836
24,0.038,0.809
25,0.046,0.77
26,0.046,0.763
27,0.061,0.737
28,0.061,0.691
29,0.079,0.664
30,0.081,0.618
31,0.089,0.605
32,0.099,0.579
33,0.104,0.539
34,0.115,0.513
35,0.122,0.493
36,0.122,0.474
37,0.145,0.434
38,0.153,0.414
39,0.168,0.382
40,0.183,0.342
41,0.191,0.322
42,0.191,0.322
43,0.198,0.309
44,0.209,0.283
45,0.232,0.23
46,0.252,0.204
47,0.265,0.178
48,0.277,0.164
49,0.277,0.164
50,0.29,0.138
51,0.303,0.112
52,0.318,0.092
53,0.331,0.079
54,0.346,0.079
55,0.356,0.079
56,0.372,0.066
57,0.387,0.059
58,0.397,0.053
59,0.412,0.046
60,0.425,0.039
61,0.438,0.033
62,0.453,0.033
63,0.463,0.026
64,0.478,0.02
65,0.494,0.02
66,0.506,0.02
67,0.519,0.013
68,0.534,0.0
69,0.552,0.0
70,0.565,0.0
71,0.578,0.007
72,0.595,0.007
73,0.608,0.013
74,0.623,0.033
75,0.641,0.033
76,0.641,0.033
77,0.662,0.039
78,0.687,0.072
79,0.712,0.086
80,0.735,0.099
81,0.784,0.151
82,0.807,0.178
83,0.807,0.178
84,0.827,0.217
85,0.847,0.237
86,0.868,0.276
87,0.878,0.316
88,0.893,0.329
89,0.916,0.355
90,0.926,0.382
91,0.936,0.408
92,0.949,0.428
93,0.962,0.454
94,0.967,0.493
95,0.977,0.533
96,0.985,0.553
97,0.99,0.586
98,0.992,0.632
99,1.0,0.671
