Frame,x,y
1,0.0,0.867
2,0.013,0.866
3,0.031,0.865
4,0.054,0.864
5,0.079,0.861
6,0.106,0.858
7,0.134,0.853
8,0.161,0.847
9,0.189,0.84
10,0.217,0.832
11,0.244,0.823
12,0.272,0.813
13,0.3,0.802
14,0.328,0.789
15,0.355,0.775
16,0.383,0.759
17,0.41,0.741
18,0.437,0.721
19,0.462,0.699
20,0.487,0.673
21,0.51,0.645
22,0.531,0.614
23,0.55,0.579
24,0.567,0.542
25,0.581,0.503
26,0.592,0.464
27,0.6,0.426
28,0.604,0.389
29,0.606,0.353
30,0.606,0.319
31,0.604,0.287
32,0.601,0.256
33,0.598,0.226
34,0.594,0.198
35,0.589,0.172
36,0.582,0.146
37,0.573,0.121
38,0.561,0.098
39,0.546,0.075
40,0.529,0.054
41,0.511,0.035
42,0.492,0.019
43,0.474,0.007
44,0.458,0.0
45,0.441,0.0
46,0.425,0.0
47,0.408,0.0
48,0.39,0.001
49,0.371,0.01
50,0.351,0.022
51,0.33,0.035
52,0.31,0.05
53,0.29,0.065
54,0.271,0.081
55,0.253,0.096
56,0.236,0.114
57,0.22,0.134
58,0.205,0.158
59,0.19,0.187
60,0.177,0.221
61,0.166,0.257
62,0.158,0.296
63,0.153,0.336
64,0.152,0.376
65,0.157,0.415
66,0.165,0.453
67,0.178,0.491
68,0.194,0.529
69,0.214,0.567
70,0.236,0.605
71,0.261,0.642
72,0.287,0.678
73,0.312,0.712
74,0.337,0.745
75,0.361,0.775
76,0.384,0.804
77,0.408,0.831
78,0.435,0.857
79,0.467,0.882
80,0.503,0.907
81,0.545,0.932
82,0.589,0.954
83,0.634,0.974
84,0.68,0.99
85,0.723,1.0
86,0.764,1.0
87,0.802,1.0
88,0.838,1.0
89,0.87,1.0
90,0.9,0.996
91,0.927,0.984
92,0.949,0.969
93,0.968,0.95
94,0.983,0.926
95,0.994,0.899
96,1.0,0.867
97,1.0,0.835
98,1.0,0.803
99,1.0,0.777
100,1.0,0.757
