Frame,x,y
0,0.107,0.986
1,0.107,0.986
2,0.107,0.993
3,0.107,1.0
4,0.071,1.0
5,0.071,0.996
6,0.036,0.996
7,0.071,1.0
8,0.071,0.993
9,0.036,1.0
10,0.107,0.993
11,0.071,0.989
12,0.107,0.982
13,0.107,0.978
14,0.107,0.967
15,0.107,0.953
16,0.107,0.938
17,0.107,0.938
18,0.107,0.928
19,0.107,0.917
20,0.071,0.895
21,0.036,0.888
22,0.107,0.87
23,0.036,0.859
24,0.036,0.859
25,0.0,0.848
26,0.071,0.833
27,0.071,0.815
28,0.107,0.797
29,0.071,0.779
30,0.143,0.764
31,0.143,0.746
32,0.179,0.725
33,0.25,0.707
34,0.357,0.685
35,0.393,0.659
36,0.464,0.638
37,0.536,0.623
38,0.536,0.605
39,0.536,0.583
40,0.536,0.569
41,0.536,0.554
42,0.536,0.543
43,0.536,0.525
44,0.571,0.514
45,0.571,0.496
46,0.571,0.478
47,0.571,0.464
48,0.607,0.449
49,0.607,0.435
50,0.643,0.42
51,0.643,0.406
52,0.643,0.406
53,0.679,0.388
54,0.714,0.373
55,0.714,0.355
56,0.714,0.333
57,0.714,0.319
58,0.714,0.319
59,0.75,0.304
60,0.714,0.293
61,0.714,0.283
62,0.714,0.272
63,0.75,0.261
64,0.75,0.25
65,0.786,0.239
66,0.821,0.228
67,0.821,0.217
68,0.821,0.21
69,0.786,0.199
70,0.821,0.192
71,0.821,0.185
72,0.821,0.174
73,0.821,0.167
74,0.821,0.159
75,0.821,0.156
76,0.857,0.145
77,0.821,0.138
78,0.821,0.13
79,0.821,0.13
80,0.857,0.116
81,0.821,0.109
82,0.821,0.105
83,0.821,0.101
84,0.857,0.094
85,0.893,0.08
86,0.893,0.08
87,0.857,0.08
88,0.893,0.069
89,0.893,0.062
90,0.929,0.054
91,0.929,0.047
92,0.929,0.036
93,0.929,0.036
94,0.929,0.029
95,0.964,0.025
96,0.964,0.018
97,1.0,0.014
98,0.964,0.007
99,0.964,0.0
