Frame,x,y
0,0.067,0.994
1,0.0,0.997
2,0.0,0.997
3,0.0,0.994
4,0.067,0.991
5,0.2,0.994
6,0.2,0.994
7,0.267,0.994
8,0.267,0.994
9,0.267,0.994
10,0.267,0.997
11,0.2,0.997
12,0.2,0.997
13,0.267,0.997
14,0.333,1.0
15,0.333,0.997
16,0.267,0.994
17,0.267,0.988
18,0.267,0.988
19,0.333,0.988
20,0.333,0.982
21,0.4,0.973
22,0.4,0.967
23,0.333,0.961
24,0.333,0.946
25,0.333,0.94
26,0.267,0.934
27,0.4,0.916
28,0.533,0.896
29,0.6,0.881
30,0.667,0.863
31,0.667,0.848
32,0.867,0.821
33,0.867,0.803
34,0.933,0.779
35,1.0,0.767
36,0.933,0.752
37,0.867,0.737
38,0.933,0.713
39,0.933,0.696
40,0.933,0.675
41,0.867,0.66
42,0.867,0.645
43,0.867,0.636
44,0.933,0.615
45,0.867,0.603
46,0.867,0.603
47,0.867,0.582
48,0.8,0.558
49,0.867,0.537
50,0.933,0.516
51,0.8,0.481
52,0.733,0.46
53,0.733,0.46
54,0.867,0.433
55,0.933,0.412
56,0.933,0.4
57,0.8,0.385
58,0.867,0.37
59,0.8,0.358
60,0.8,0.343
61,0.8,0.325
62,0.867,0.313
63,0.8,0.299
64,0.733,0.284
65,0.8,0.266
66,0.733,0.254
67,0.667,0.242
68,0.6,0.224
69,0.6,0.203
70,0.6,0.188
71,0.533,0.179
72,0.533,0.167
73,0.533,0.152
74,0.533,0.152
75,0.4,0.134
76,0.4,0.125
77,0.467,0.113
78,0.4,0.101
79,0.467,0.099
80,0.667,0.084
81,0.667,0.084
82,0.467,0.072
83,0.4,0.066
84,0.533,0.06
85,0.467,0.063
86,0.4,0.063
87,0.4,0.063
88,0.467,0.066
89,0.533,0.054
90,0.4,0.051
91,0.533,0.048
92,0.533,0.036
93,0.733,0.027
94,0.867,0.015
95,0.533,0.009
96,0.667,0.003
97,0.867,0.0
98,0.733,0.0
99,0.733,0.003
