Frame,x,y
0,0.417,0.952
1,0.417,0.958
2,0.583,0.965
3,0.583,0.968
4,0.583,0.968
5,0.583,0.968
6,0.333,0.974
7,0.333,0.974
8,0.583,0.984
9,0.5,0.994
10,0.5,0.99
11,0.583,0.987
12,0.5,0.99
13,0.417,0.997
14,0.5,0.997
15,0.583,1.0
16,0.5,0.997
17,0.583,0.99
18,0.5,0.981
19,0.5,0.961
20,0.5,0.935
21,0.5,0.916
22,0.417,0.894
23,0.25,0.874
24,0.25,0.855
25,0.417,0.839
26,0.417,0.819
27,0.333,0.8
28,0.333,0.781
29,0.333,0.768
30,0.25,0.758
31,0.167,0.742
32,0.0,0.729
33,0.083,0.713
34,0.083,0.713
35,0.083,0.7
36,0.083,0.69
37,0.167,0.674
38,0.0,0.652
39,0.083,0.639
40,0.167,0.626
41,0.167,0.626
42,0.0,0.613
43,0.083,0.597
44,0.083,0.59
45,0.167,0.581
46,0.083,0.565
47,0.083,0.552
48,0.083,0.542
49,0.0,0.526
50,0.0,0.51
51,0.167,0.494
52,0.333,0.474
53,0.333,0.452
54,0.333,0.435
55,0.333,0.423
56,0.25,0.406
57,0.167,0.39
58,0.167,0.381
59,0.083,0.374
60,0.0,0.365
61,0.083,0.361
62,0.083,0.361
63,0.083,0.339
64,0.25,0.326
65,0.25,0.31
66,0.333,0.3
67,0.417,0.294
68,0.417,0.284
69,0.417,0.284
70,0.417,0.277
71,0.417,0.271
72,0.417,0.265
73,0.417,0.261
74,0.417,0.258
75,0.5,0.245
76,0.5,0.239
77,0.583,0.235
78,0.667,0.226
79,0.583,0.21
80,0.667,0.197
81,0.75,0.184
82,0.75,0.165
83,0.583,0.152
84,0.667,0.142
85,0.667,0.126
86,0.75,0.11
87,1.0,0.097
88,0.833,0.084
89,0.75,0.077
90,0.583,0.071
91,0.5,0.068
92,0.25,0.058
93,0.417,0.048
94,0.25,0.039
95,0.25,0.035
96,0.25,0.035
97,0.25,0.026
98,0.333,0.019
99,0.417,0.0
