Frame,x,y
0,0.114,0.981
1,0.114,0.981
2,0.114,0.981
3,0.114,0.984
4,0.114,0.984
5,0.114,0.984
6,0.143,0.99
7,0.114,0.997
8,0.114,0.997
9,0.086,1.0
10,0.086,0.997
11,0.057,0.99
12,0.114,0.99
13,0.086,0.99
14,0.057,0.994
15,0.057,0.994
16,0.057,0.994
17,0.057,0.99
18,0.057,0.994
19,0.086,0.984
20,0.0,0.984
21,0.057,0.971
22,0.086,0.955
23,0.086,0.939
24,0.114,0.936
25,0.057,0.93
26,0.057,0.924
27,0.029,0.911
28,0.057,0.901
29,0.057,0.901
30,0.029,0.898
31,0.0,0.889
32,0.029,0.866
33,0.029,0.86
34,0.029,0.854
35,0.029,0.844
36,0.029,0.844
37,0.057,0.831
38,0.057,0.815
39,0.143,0.793
40,0.2,0.78
41,0.2,0.764
42,0.229,0.752
43,0.257,0.729
44,0.314,0.701
45,0.371,0.682
46,0.457,0.669
47,0.429,0.662
48,0.4,0.646
49,0.371,0.624
50,0.343,0.608
51,0.343,0.592
52,0.343,0.576
53,0.343,0.564
54,0.371,0.548
55,0.4,0.532
56,0.4,0.522
57,0.429,0.51
58,0.457,0.497
59,0.457,0.481
60,0.514,0.465
61,0.543,0.452
62,0.6,0.439
63,0.6,0.439
64,0.629,0.42
65,0.714,0.398
66,0.714,0.379
67,0.771,0.363
68,0.8,0.338
69,0.8,0.322
70,0.8,0.322
71,0.829,0.312
72,0.857,0.299
73,0.857,0.29
74,0.857,0.277
75,0.886,0.261
76,0.857,0.248
77,0.829,0.236
78,0.829,0.223
79,0.886,0.21
80,0.886,0.201
81,0.886,0.188
82,0.943,0.172
83,0.943,0.159
84,0.971,0.146
85,0.943,0.131
86,0.971,0.115
87,0.943,0.099
88,0.971,0.089
89,1.0,0.076
90,0.943,0.064
91,0.943,0.064
92,0.829,0.045
93,0.857,0.035
94,0.8,0.025
95,0.829,0.019
96,0.886,0.006
97,0.8,0.003
98,0.8,0.003
99,0.829,0.0
