Frame,x,y
0,0.0,0.991
1,0.036,0.991
2,0.036,0.994
3,0.071,0.994
4,0.071,0.997
5,0.071,0.994
6,0.071,0.997
7,0.107,1.0
8,0.107,0.994
9,0.143,0.987
10,0.143,0.975
11,0.107,0.968
12,0.214,0.962
13,0.179,0.953
14,0.179,0.946
15,0.179,0.934
16,0.214,0.921
17,0.214,0.908
18,0.214,0.899
19,0.214,0.892
20,0.286,0.883
21,0.214,0.87
22,0.25,0.854
23,0.286,0.845
24,0.286,0.845
25,0.321,0.832
26,0.357,0.82
27,0.357,0.804
28,0.357,0.791
29,0.357,0.756
30,0.357,0.741
31,0.357,0.741
32,0.357,0.725
33,0.321,0.709
34,0.321,0.693
35,0.321,0.68
36,0.393,0.665
37,0.429,0.649
38,0.464,0.63
39,0.5,0.614
40,0.5,0.598
41,0.536,0.579
42,0.536,0.56
43,0.536,0.544
44,0.536,0.532
45,0.536,0.522
46,0.536,0.509
47,0.571,0.494
48,0.5,0.481
49,0.5,0.468
50,0.464,0.456
51,0.464,0.446
52,0.464,0.446
53,0.464,0.421
54,0.464,0.405
55,0.464,0.389
56,0.5,0.377
57,0.5,0.364
58,0.5,0.348
59,0.5,0.348
60,0.429,0.335
61,0.536,0.326
62,0.5,0.313
63,0.536,0.301
64,0.536,0.288
65,0.536,0.275
66,0.536,0.266
67,0.571,0.25
68,0.536,0.241
69,0.5,0.228
70,0.607,0.222
71,0.571,0.209
72,0.571,0.196
73,0.571,0.193
74,0.607,0.18
75,0.607,0.174
76,0.643,0.165
77,0.643,0.152
78,0.679,0.139
79,0.714,0.123
80,0.643,0.114
81,0.75,0.108
82,0.679,0.098
83,0.75,0.092
84,0.786,0.085
85,0.786,0.073
86,0.786,0.073
87,0.893,0.066
88,0.893,0.054
89,0.929,0.038
90,0.857,0.028
91,0.929,0.032
92,1.0,0.022
93,1.0,0.022
94,0.964,0.019
95,0.964,0.009
96,0.929,0.006
97,1.0,0.0
98,1.0,0.003
99,0.929,0.006
