Frame,x,y
0,0.375,0.97
1,0.375,0.967
2,0.125,0.967
3,0.5,0.967
4,0.625,0.97
5,0.5,0.977
6,0.5,0.987
7,0.5,0.99
8,0.5,0.987
9,0.5,0.99
10,0.25,0.997
11,0.125,1.0
12,0.25,0.993
13,0.125,0.983
14,0.375,0.98
15,0.375,0.967
16,0.375,0.967
17,0.25,0.96
18,0.25,0.947
19,0.25,0.931
20,0.5,0.888
21,0.375,0.871
22,0.375,0.851
23,0.375,0.851
24,0.375,0.828
25,0.375,0.812
26,0.375,0.802
27,0.25,0.789
28,0.125,0.769
29,0.25,0.752
30,0.0,0.743
31,0.125,0.729
32,0.125,0.71
33,0.125,0.69
34,0.0,0.677
35,0.125,0.67
36,0.125,0.663
37,0.125,0.644
38,0.0,0.63
39,0.0,0.614
40,0.125,0.597
41,0.125,0.581
42,0.0,0.568
43,0.0,0.551
44,0.125,0.538
45,0.125,0.525
46,0.125,0.515
47,0.0,0.498
48,0.125,0.482
49,0.125,0.472
50,0.125,0.462
51,0.125,0.462
52,0.375,0.449
53,0.625,0.436
54,0.75,0.419
55,0.75,0.406
56,0.875,0.399
57,1.0,0.389
58,0.875,0.37
59,0.875,0.353
60,0.875,0.337
61,0.875,0.323
62,0.75,0.307
63,0.75,0.297
64,0.625,0.281
65,0.625,0.271
66,0.625,0.261
67,0.5,0.251
68,0.375,0.241
69,0.25,0.231
70,0.375,0.221
71,0.25,0.215
72,0.25,0.201
73,0.25,0.191
74,0.125,0.178
75,0.25,0.175
76,0.125,0.165
77,0.25,0.155
78,0.25,0.149
79,0.25,0.149
80,0.375,0.139
81,0.375,0.129
82,0.375,0.122
83,0.375,0.119
84,0.375,0.109
85,0.375,0.109
86,0.625,0.102
87,0.5,0.089
88,0.375,0.086
89,0.375,0.079
90,0.625,0.069
91,0.625,0.059
92,0.75,0.053
93,0.625,0.04
94,0.75,0.033
95,0.625,0.023
96,0.625,0.013
97,0.625,0.007
98,0.5,0.003
99,0.375,0.0
