Frame,x,y
0,0.9,0.996
1,0.9,0.992
2,0.9,0.992
3,0.9,0.996
4,0.8,1.0
5,0.8,1.0
6,0.8,1.0
7,0.9,0.996
8,0.8,0.992
9,0.8,0.992
10,0.8,0.988
11,0.8,0.985
12,0.8,0.981
13,0.7,0.973
14,0.8,0.961
15,0.7,0.958
16,0.7,0.95
17,0.7,0.942
18,0.7,0.927
19,0.7,0.919
20,0.6,0.903
21,0.5,0.896
22,0.6,0.888
23,0.5,0.876
24,0.6,0.861
25,0.5,0.846
26,0.5,0.846
27,0.6,0.83
28,0.7,0.803
29,0.8,0.792
30,0.8,0.78
31,0.8,0.764
32,0.8,0.764
33,0.8,0.757
34,0.9,0.741
35,0.9,0.73
36,1.0,0.718
37,0.9,0.703
38,0.8,0.683
39,0.8,0.672
40,0.7,0.653
41,0.8,0.633
42,0.6,0.61
43,0.7,0.591
44,0.6,0.571
45,0.7,0.556
46,0.6,0.541
47,0.7,0.525
48,0.6,0.514
49,0.7,0.498
50,0.6,0.479
51,0.7,0.463
52,0.7,0.448
53,0.7,0.436
54,0.8,0.425
55,0.7,0.413
56,0.7,0.398
57,0.6,0.382
58,0.4,0.375
59,0.4,0.363
60,0.4,0.363
61,0.4,0.351
62,0.4,0.344
63,0.4,0.317
64,0.3,0.309
65,0.3,0.305
66,0.4,0.297
67,0.4,0.297
68,0.5,0.29
69,0.4,0.278
70,0.5,0.263
71,0.6,0.243
72,0.6,0.228
73,0.6,0.212
74,0.6,0.193
75,0.6,0.181
76,0.5,0.174
77,0.4,0.166
78,0.4,0.154
79,0.3,0.139
80,0.3,0.131
81,0.3,0.124
82,0.2,0.12
83,0.2,0.116
84,0.2,0.104
85,0.1,0.097
86,0.1,0.097
87,0.0,0.089
88,0.0,0.077
89,0.0,0.073
90,0.2,0.062
91,0.3,0.054
92,0.3,0.042
93,0.4,0.035
94,0.3,0.023
95,0.3,0.023
96,0.2,0.019
97,0.3,0.015
98,0.3,0.008
99,0.2,0.0
