Frame,x,y
0,0.24,0.991
1,0.24,0.991
2,0.28,0.991
3,0.28,0.991
4,0.2,0.985
5,0.24,0.982
6,0.28,0.988
7,0.28,0.988
8,0.24,0.982
9,0.16,0.991
10,0.16,0.991
11,0.24,0.988
12,0.24,0.985
13,0.2,0.988
14,0.16,0.985
15,0.24,0.988
16,0.2,0.988
17,0.2,0.985
18,0.2,0.988
19,0.12,0.997
20,0.04,1.0
21,0.08,0.997
22,0.08,0.991
23,0.0,0.985
24,0.04,0.988
25,0.12,0.988
26,0.08,0.982
27,0.08,0.967
28,0.12,0.955
29,0.08,0.941
30,0.08,0.932
31,0.08,0.932
32,0.08,0.917
33,0.08,0.89
34,0.12,0.878
35,0.16,0.864
36,0.16,0.843
37,0.16,0.843
38,0.16,0.819
39,0.16,0.798
40,0.16,0.777
41,0.2,0.757
42,0.16,0.727
43,0.2,0.697
44,0.2,0.674
45,0.28,0.653
46,0.24,0.629
47,0.28,0.608
48,0.28,0.588
49,0.32,0.561
50,0.44,0.531
51,0.44,0.504
52,0.48,0.484
53,0.52,0.457
54,0.56,0.424
55,0.56,0.398
56,0.6,0.38
57,0.64,0.365
58,0.6,0.35
59,0.64,0.335
60,0.64,0.326
61,0.64,0.318
62,0.64,0.309
63,0.68,0.297
64,0.68,0.285
65,0.68,0.285
66,0.76,0.27
67,0.84,0.252
68,0.8,0.237
69,0.92,0.208
70,0.96,0.193
71,0.96,0.181
72,0.96,0.181
73,0.92,0.169
74,0.92,0.157
75,0.96,0.148
76,0.96,0.139
77,0.96,0.131
78,0.96,0.116
79,0.88,0.107
80,0.88,0.098
81,0.88,0.086
82,0.92,0.083
83,0.92,0.074
84,0.92,0.068
85,0.76,0.065
86,0.92,0.059
87,0.84,0.062
88,0.92,0.05
89,0.84,0.036
90,0.96,0.03
91,0.96,0.024
92,0.96,0.009
93,1.0,0.009
94,0.96,0.006
95,0.84,0.003
96,0.92,0.009
97,0.84,0.0
98,0.76,0.003
99,0.76,0.003
