Frame,x,y
0,0.158,0.989
1,0.211,0.989
2,0.158,0.993
3,0.211,0.996
4,0.211,0.996
5,0.158,0.996
6,0.211,0.996
7,0.158,0.996
8,0.105,1.0
9,0.158,1.0
10,0.105,1.0
11,0.158,1.0
12,0.053,1.0
13,0.105,0.996
14,0.0,1.0
15,0.053,0.996
16,0.105,0.989
17,0.105,0.985
18,0.053,0.982
19,0.053,0.982
20,0.105,0.974
21,0.105,0.971
22,0.105,0.964
23,0.158,0.945
24,0.211,0.942
25,0.158,0.934
26,0.158,0.934
27,0.158,0.927
28,0.263,0.92
29,0.211,0.912
30,0.211,0.905
31,0.263,0.894
32,0.263,0.883
33,0.316,0.865
34,0.211,0.858
35,0.263,0.839
36,0.316,0.828
37,0.316,0.814
38,0.263,0.81
39,0.263,0.792
40,0.316,0.774
41,0.316,0.759
42,0.316,0.748
43,0.421,0.737
44,0.474,0.719
45,0.368,0.701
46,0.368,0.686
47,0.421,0.675
48,0.421,0.657
49,0.474,0.635
50,0.421,0.617
51,0.368,0.599
52,0.368,0.58
53,0.368,0.58
54,0.316,0.562
55,0.368,0.551
56,0.316,0.536
57,0.368,0.522
58,0.316,0.507
59,0.474,0.482
60,0.474,0.482
61,0.526,0.467
62,0.632,0.453
63,0.684,0.434
64,0.842,0.42
65,0.842,0.401
66,0.895,0.387
67,0.947,0.372
68,0.947,0.358
69,0.895,0.339
70,0.895,0.325
71,0.895,0.314
72,0.842,0.296
73,0.842,0.285
74,0.842,0.266
75,0.842,0.248
76,0.789,0.226
77,0.842,0.212
78,0.789,0.19
79,0.842,0.172
80,0.842,0.153
81,0.842,0.153
82,0.842,0.139
83,0.842,0.117
84,0.895,0.102
85,0.895,0.095
86,0.895,0.084
87,0.947,0.073
88,0.947,0.073
89,0.895,0.066
90,0.895,0.055
91,0.842,0.051
92,0.842,0.044
93,0.842,0.029
94,0.842,0.026
95,0.895,0.018
96,0.947,0.015
97,0.947,0.007
98,0.947,0.007
99,1.0,0.0
