Frame,x,y
0,0.643,0.963
1,0.643,0.969
2,0.571,0.978
3,0.571,0.978
4,0.571,0.985
5,0.571,0.991
6,0.571,0.994
7,0.5,1.0
8,0.429,0.994
9,0.357,0.985
10,0.357,0.985
11,0.357,0.985
12,0.286,0.981
13,0.357,0.978
14,0.286,0.981
15,0.214,0.981
16,0.286,0.978
17,0.214,0.969
18,0.286,0.957
19,0.286,0.941
20,0.286,0.926
21,0.357,0.917
22,0.286,0.907
23,0.357,0.898
24,0.286,0.889
25,0.357,0.877
26,0.357,0.861
27,0.286,0.84
28,0.357,0.824
29,0.143,0.809
30,0.214,0.799
31,0.214,0.799
32,0.143,0.79
33,0.0,0.756
34,0.0,0.738
35,0.071,0.722
36,0.143,0.707
37,0.143,0.707
38,0.143,0.688
39,0.214,0.667
40,0.286,0.645
41,0.286,0.617
42,0.214,0.593
43,0.286,0.571
44,0.357,0.552
45,0.357,0.534
46,0.5,0.515
47,0.571,0.494
48,0.643,0.475
49,0.714,0.457
50,0.714,0.441
51,0.786,0.423
52,0.857,0.404
53,0.929,0.383
54,0.857,0.367
55,0.929,0.355
56,0.929,0.336
57,0.929,0.321
58,0.929,0.302
59,1.0,0.287
60,0.929,0.275
61,1.0,0.265
62,0.929,0.253
63,0.929,0.241
64,0.857,0.231
65,0.857,0.231
66,0.786,0.219
67,0.929,0.21
68,0.929,0.198
69,0.857,0.17
70,1.0,0.154
71,0.857,0.133
72,0.857,0.133
73,0.857,0.127
74,0.714,0.114
75,0.857,0.099
76,0.857,0.083
77,0.714,0.068
78,0.857,0.056
79,0.714,0.049
80,0.643,0.034
81,0.5,0.028
82,0.643,0.028
83,0.714,0.025
84,0.571,0.019
85,0.5,0.019
86,0.5,0.012
87,0.5,0.012
88,0.429,0.012
89,0.286,0.003
90,0.357,0.0
91,0.357,0.006
92,0.429,0.006
93,0.357,0.006
94,0.286,0.012
95,0.214,0.009
96,0.143,0.012
97,0.357,0.015
98,0.143,0.025
99,0.214,0.022
