Frame,x,y
0,0.571,0.972
1,0.429,0.978
2,0.429,0.997
3,0.571,1.0
4,0.5,0.997
5,0.357,0.997
6,0.357,0.997
7,0.5,0.994
8,0.571,0.997
9,0.5,0.997
10,0.5,0.991
11,0.429,0.991
12,0.571,0.991
13,0.571,0.991
14,0.643,0.984
15,0.714,0.981
16,0.5,0.972
17,0.571,0.972
18,0.571,0.969
19,0.5,0.962
20,0.5,0.962
21,0.5,0.953
22,0.571,0.937
23,0.643,0.925
24,0.714,0.918
25,0.714,0.909
26,0.714,0.897
27,0.643,0.89
28,0.643,0.871
29,0.643,0.862
30,0.786,0.846
31,0.571,0.831
32,0.643,0.812
33,0.643,0.796
34,0.643,0.796
35,0.714,0.777
36,0.643,0.752
37,0.786,0.737
38,0.857,0.702
39,0.786,0.687
40,0.786,0.665
41,0.786,0.665
42,0.786,0.649
43,0.857,0.643
44,0.714,0.633
45,0.714,0.624
46,0.714,0.608
47,0.643,0.596
48,0.714,0.577
49,0.714,0.552
50,0.786,0.53
51,0.714,0.514
52,0.786,0.495
53,0.857,0.476
54,0.929,0.448
55,1.0,0.423
56,1.0,0.404
57,1.0,0.386
58,0.929,0.367
59,0.857,0.357
60,0.786,0.348
61,0.857,0.329
62,0.857,0.317
63,0.857,0.307
64,0.786,0.292
65,0.714,0.279
66,0.714,0.266
67,0.643,0.257
68,0.643,0.257
69,0.5,0.245
70,0.429,0.232
71,0.357,0.213
72,0.357,0.201
73,0.357,0.188
74,0.286,0.179
75,0.357,0.169
76,0.214,0.154
77,0.286,0.138
78,0.357,0.122
79,0.429,0.119
80,0.357,0.107
81,0.429,0.103
82,0.5,0.097
83,0.429,0.091
84,0.5,0.085
85,0.357,0.078
86,0.357,0.085
87,0.357,0.082
88,0.286,0.075
89,0.357,0.069
90,0.286,0.06
91,0.286,0.063
92,0.214,0.063
93,0.143,0.053
94,0.071,0.05
95,0.0,0.047
96,0.0,0.047
97,0.0,0.044
98,0.143,0.016
99,0.071,0.0
