Frame,x,y
0,0.238,0.979
1,0.238,0.982
2,0.286,0.993
3,0.286,0.996
4,0.286,0.993
5,0.333,1.0
6,0.333,0.996
7,0.381,0.993
8,0.333,0.993
9,0.381,0.993
10,0.381,0.993
11,0.381,0.993
12,0.333,0.996
13,0.286,0.996
14,0.333,0.986
15,0.333,0.979
16,0.286,0.972
17,0.286,0.972
18,0.333,0.965
19,0.286,0.95
20,0.286,0.943
21,0.286,0.94
22,0.238,0.943
23,0.286,0.94
24,0.238,0.933
25,0.143,0.922
26,0.143,0.915
27,0.143,0.908
28,0.19,0.897
29,0.143,0.89
30,0.095,0.879
31,0.095,0.865
32,0.048,0.855
33,0.048,0.837
34,0.0,0.823
35,0.0,0.816
36,0.048,0.798
37,0.0,0.784
38,0.0,0.766
39,0.048,0.755
40,0.048,0.738
41,0.095,0.73
42,0.048,0.72
43,0.095,0.706
44,0.095,0.706
45,0.095,0.688
46,0.095,0.674
47,0.095,0.652
48,0.19,0.635
49,0.143,0.621
50,0.143,0.603
51,0.143,0.589
52,0.19,0.567
53,0.238,0.546
54,0.286,0.521
55,0.429,0.504
56,0.476,0.486
57,0.524,0.468
58,0.571,0.45
59,0.619,0.436
60,0.619,0.426
61,0.667,0.415
62,0.667,0.404
63,0.667,0.387
64,0.667,0.376
65,0.714,0.358
66,0.714,0.34
67,0.762,0.326
68,0.714,0.312
69,0.714,0.301
70,0.762,0.287
71,0.762,0.277
72,0.762,0.277
73,0.762,0.262
74,0.81,0.238
75,0.857,0.227
76,0.81,0.216
77,0.857,0.206
78,0.81,0.195
79,0.81,0.195
80,0.905,0.191
81,0.905,0.184
82,0.81,0.174
83,0.857,0.167
84,0.905,0.149
85,0.857,0.142
86,0.905,0.138
87,0.857,0.124
88,0.857,0.117
89,0.905,0.106
90,0.952,0.092
91,0.952,0.092
92,0.905,0.074
93,0.952,0.064
94,0.905,0.06
95,0.952,0.046
96,0.952,0.039
97,1.0,0.028
98,0.905,0.018
99,0.857,0.0
