Frame,x,y
0,0.385,0.974
1,0.462,0.977
2,0.308,0.984
3,0.231,0.981
4,0.308,0.987
5,0.231,0.994
6,0.154,0.994
7,0.154,1.0
8,0.231,0.997
9,0.308,0.994
10,0.385,0.997
11,0.385,0.997
12,0.308,1.0
13,0.462,1.0
14,0.385,1.0
15,0.462,1.0
16,0.538,0.997
17,0.462,0.997
18,0.538,0.987
19,0.615,0.974
20,0.615,0.974
21,0.615,0.965
22,0.538,0.958
23,0.615,0.952
24,0.615,0.939
25,0.692,0.932
26,0.692,0.932
27,0.769,0.919
28,0.846,0.903
29,0.846,0.89
30,1.0,0.868
31,0.923,0.848
32,0.923,0.823
33,1.0,0.803
34,0.923,0.784
35,0.923,0.768
36,0.846,0.752
37,0.846,0.742
38,0.692,0.735
39,0.462,0.723
40,0.385,0.713
41,0.308,0.7
42,0.231,0.687
43,0.231,0.671
44,0.308,0.655
45,0.385,0.639
46,0.462,0.632
47,0.615,0.61
48,0.692,0.597
49,0.692,0.584
50,0.692,0.568
51,0.769,0.552
52,0.769,0.535
53,0.769,0.519
54,0.769,0.519
55,0.846,0.497
56,0.769,0.474
57,0.615,0.429
58,0.538,0.406
59,0.462,0.384
60,0.308,0.365
61,0.308,0.365
62,0.231,0.345
63,0.154,0.326
64,0.154,0.306
65,0.0,0.287
66,0.0,0.271
67,0.0,0.258
68,0.077,0.235
69,0.0,0.219
70,0.077,0.2
71,0.077,0.181
72,0.154,0.165
73,0.231,0.152
74,0.231,0.139
75,0.231,0.123
76,0.308,0.116
77,0.385,0.097
78,0.231,0.09
79,0.308,0.084
80,0.308,0.081
81,0.308,0.068
82,0.231,0.058
83,0.154,0.048
84,0.385,0.039
85,0.231,0.035
86,0.231,0.026
87,0.308,0.016
88,0.231,0.003
89,0.231,0.003
90,0.308,0.0
91,0.231,0.013
92,0.462,0.01
93,0.462,0.006
94,0.462,0.016
95,0.462,0.016
96,0.308,0.026
97,0.385,0.026
98,0.154,0.019
99,0.308,0.016
