Frame,x,y
0,0.13,0.981
1,0.043,0.993
2,0.043,1.0
3,0.043,0.993
4,0.087,1.0
5,0.0,0.993
6,0.043,0.996
7,0.043,0.996
8,0.043,0.993
9,0.087,0.989
10,0.087,0.985
11,0.043,0.981
12,0.087,0.978
13,0.0,0.97
14,0.043,0.963
15,0.043,0.948
16,0.087,0.933
17,0.087,0.933
18,0.087,0.919
19,0.043,0.904
20,0.087,0.874
21,0.0,0.863
22,0.087,0.848
23,0.174,0.83
24,0.174,0.83
25,0.217,0.811
26,0.217,0.793
27,0.304,0.774
28,0.261,0.759
29,0.261,0.744
30,0.261,0.73
31,0.217,0.719
32,0.261,0.696
33,0.217,0.678
34,0.261,0.656
35,0.261,0.641
36,0.304,0.619
37,0.304,0.6
38,0.304,0.581
39,0.304,0.567
40,0.304,0.552
41,0.304,0.537
42,0.304,0.526
43,0.304,0.511
44,0.304,0.5
45,0.348,0.485
46,0.348,0.47
47,0.391,0.452
48,0.391,0.43
49,0.391,0.407
50,0.435,0.389
51,0.522,0.37
52,0.522,0.37
53,0.522,0.356
54,0.522,0.341
55,0.435,0.33
56,0.391,0.319
57,0.348,0.289
58,0.348,0.289
59,0.348,0.274
60,0.261,0.263
61,0.261,0.252
62,0.261,0.244
63,0.261,0.23
64,0.391,0.215
65,0.478,0.207
66,0.522,0.193
67,0.565,0.174
68,0.565,0.167
69,0.609,0.159
70,0.652,0.152
71,0.609,0.144
72,0.652,0.137
73,0.739,0.13
74,0.696,0.126
75,0.652,0.126
76,0.696,0.119
77,0.696,0.115
78,0.739,0.107
79,0.739,0.107
80,0.696,0.096
81,0.739,0.093
82,0.696,0.089
83,0.652,0.085
84,0.696,0.085
85,0.696,0.078
86,0.696,0.078
87,0.696,0.074
88,0.739,0.063
89,0.783,0.056
90,0.783,0.052
91,0.783,0.048
92,0.826,0.037
93,0.87,0.03
94,0.957,0.03
95,1.0,0.011
96,0.913,0.0
97,0.957,0.004
98,1.0,0.004
99,0.957,0.0
