Frame,x,y
0,0.419,0.991
1,0.419,0.991
2,0.387,0.988
3,0.355,0.994
4,0.226,1.0
5,0.258,0.994
6,0.258,0.994
7,0.258,0.991
8,0.258,0.991
9,0.258,0.991
10,0.226,0.991
11,0.226,0.985
12,0.226,0.982
13,0.161,0.988
14,0.194,0.988
15,0.129,0.991
16,0.065,0.994
17,0.129,0.988
18,0.065,0.982
19,0.0,0.976
20,0.097,0.965
21,0.097,0.962
22,0.129,0.95
23,0.129,0.938
24,0.097,0.935
25,0.097,0.924
26,0.161,0.906
27,0.161,0.888
28,0.161,0.879
29,0.161,0.879
30,0.194,0.868
31,0.194,0.862
32,0.226,0.847
33,0.226,0.829
34,0.258,0.794
35,0.29,0.779
36,0.29,0.779
37,0.29,0.765
38,0.29,0.753
39,0.355,0.738
40,0.355,0.732
41,0.355,0.712
42,0.323,0.697
43,0.355,0.682
44,0.387,0.671
45,0.387,0.656
46,0.452,0.638
47,0.484,0.618
48,0.484,0.6
49,0.484,0.576
50,0.516,0.559
51,0.516,0.538
52,0.516,0.518
53,0.581,0.497
54,0.581,0.474
55,0.581,0.447
56,0.613,0.429
57,0.613,0.429
58,0.645,0.397
59,0.677,0.371
60,0.71,0.353
61,0.677,0.335
62,0.645,0.318
63,0.645,0.318
64,0.645,0.3
65,0.645,0.288
66,0.645,0.274
67,0.677,0.253
68,0.677,0.232
69,0.71,0.218
70,0.645,0.206
71,0.742,0.185
72,0.742,0.171
73,0.71,0.156
74,0.742,0.144
75,0.774,0.135
76,0.774,0.121
77,0.774,0.109
78,0.806,0.1
79,0.871,0.088
80,0.903,0.076
81,0.903,0.068
82,0.903,0.056
83,0.935,0.044
84,0.968,0.032
85,0.968,0.029
86,1.0,0.018
87,1.0,0.009
88,1.0,0.006
89,0.968,0.003
90,0.935,0.0
91,0.935,0.0
92,0.968,0.0
93,0.968,0.0
94,0.935,0.0
95,0.903,0.003
96,0.935,0.006
97,0.935,0.009
