Frame,x,y
0,0.091,0.987
1,0.045,0.98
2,0.045,0.993
3,0.045,0.997
4,0.091,0.993
5,0.091,0.993
6,0.0,0.993
7,0.0,1.0
8,0.091,0.997
9,0.0,1.0
10,0.136,0.993
11,0.0,0.987
12,0.045,0.993
13,0.0,0.997
14,0.0,0.997
15,0.045,0.997
16,0.0,0.997
17,0.0,0.99
18,0.0,0.987
19,0.0,0.984
20,0.045,0.98
21,0.136,0.974
22,0.136,0.967
23,0.136,0.951
24,0.182,0.945
25,0.227,0.932
26,0.273,0.925
27,0.227,0.909
28,0.182,0.893
29,0.182,0.883
30,0.182,0.87
31,0.273,0.86
32,0.273,0.85
33,0.273,0.85
34,0.273,0.84
35,0.409,0.837
36,0.409,0.808
37,0.455,0.788
38,0.5,0.772
39,0.5,0.772
40,0.409,0.759
41,0.455,0.733
42,0.636,0.697
43,0.727,0.674
44,0.727,0.661
45,0.727,0.648
46,0.773,0.635
47,0.818,0.619
48,0.909,0.599
49,0.909,0.583
50,0.955,0.564
51,1.0,0.55
52,0.955,0.537
53,0.955,0.521
54,1.0,0.505
55,0.909,0.489
56,0.909,0.469
57,0.909,0.456
58,0.864,0.443
59,0.818,0.43
60,0.818,0.407
61,0.818,0.388
62,0.773,0.368
63,0.773,0.352
64,0.727,0.336
65,0.682,0.319
66,0.682,0.306
67,0.682,0.306
68,0.727,0.293
69,0.682,0.28
70,0.636,0.27
71,0.591,0.257
72,0.591,0.228
73,0.545,0.208
74,0.545,0.208
75,0.5,0.192
76,0.5,0.182
77,0.455,0.169
78,0.409,0.156
79,0.5,0.143
80,0.455,0.134
81,0.455,0.121
82,0.409,0.104
83,0.409,0.085
84,0.5,0.068
85,0.455,0.052
86,0.409,0.052
87,0.409,0.042
88,0.409,0.036
89,0.409,0.026
90,0.455,0.023
91,0.5,0.013
92,0.5,0.01
93,0.227,0.0
94,0.5,0.013
95,0.591,0.013
96,0.409,0.02
97,0.545,0.016
98,0.545,0.02
