Frame,x,y
0,0.114,0.981
1,0.114,0.986
2,0.136,0.989
3,0.114,0.989
4,0.114,0.989
5,0.091,0.986
6,0.114,0.992
7,0.091,0.995
8,0.114,0.995
9,0.068,0.997
10,0.114,0.995
11,0.091,0.995
12,0.068,0.995
13,0.091,0.995
14,0.023,0.997
15,0.0,1.0
16,0.045,0.995
17,0.023,0.992
18,0.023,0.986
19,0.023,0.976
20,0.023,0.967
21,0.023,0.965
22,0.045,0.965
23,0.045,0.965
24,0.045,0.965
25,0.091,0.948
26,0.091,0.94
27,0.114,0.913
28,0.114,0.899
29,0.159,0.883
30,0.159,0.883
31,0.182,0.864
32,0.182,0.848
33,0.227,0.829
34,0.227,0.815
35,0.25,0.802
36,0.25,0.785
37,0.273,0.764
38,0.341,0.747
39,0.364,0.731
40,0.386,0.709
41,0.409,0.682
42,0.432,0.66
43,0.432,0.628
44,0.477,0.603
45,0.523,0.587
46,0.5,0.568
47,0.5,0.546
48,0.545,0.527
49,0.545,0.516
50,0.545,0.503
51,0.568,0.486
52,0.568,0.47
53,0.591,0.457
54,0.614,0.443
55,0.614,0.427
56,0.614,0.408
57,0.636,0.386
58,0.636,0.386
59,0.636,0.367
60,0.636,0.353
61,0.636,0.334
62,0.614,0.315
63,0.659,0.277
64,0.636,0.266
65,0.636,0.266
66,0.636,0.247
67,0.682,0.231
68,0.682,0.217
69,0.659,0.207
70,0.705,0.19
71,0.727,0.174
72,0.705,0.168
73,0.773,0.149
74,0.705,0.141
75,0.75,0.128
76,0.795,0.103
77,0.818,0.092
78,0.773,0.082
79,0.818,0.068
80,0.909,0.054
81,0.886,0.049
82,0.841,0.041
83,0.909,0.03
84,0.909,0.024
85,0.886,0.019
86,0.886,0.019
87,0.932,0.008
88,0.955,0.008
89,0.932,0.008
90,0.955,0.008
91,1.0,0.003
92,1.0,0.0
93,1.0,0.0
94,1.0,0.003
95,1.0,0.005
96,1.0,0.003
97,0.977,0.0
98,0.977,0.0
99,0.955,0.003
