Frame,x,y
0,0.789,0.013
1,0.737,0.013
2,0.684,0.023
3,0.579,0.02
4,0.632,0.016
5,0.789,0.016
6,0.632,0.003
7,0.526,0.003
8,0.579,0.0
9,0.737,0.016
10,0.421,0.01
11,0.526,0.013
12,0.684,0.013
13,0.474,0.016
14,0.632,0.026
15,0.474,0.023
16,0.474,0.023
17,0.526,0.023
18,0.632,0.033
19,0.632,0.039
20,0.474,0.055
21,0.526,0.062
22,0.368,0.085
23,0.368,0.085
24,0.316,0.101
25,0.474,0.104
26,0.421,0.134
27,0.421,0.15
28,0.474,0.166
29,0.579,0.169
30,0.526,0.186
31,0.737,0.199
32,0.632,0.212
33,0.632,0.215
34,0.737,0.225
35,0.842,0.235
36,0.684,0.241
37,0.789,0.257
38,0.895,0.27
39,0.895,0.287
40,0.842,0.296
41,0.789,0.303
42,0.789,0.319
43,0.789,0.332
44,0.789,0.332
45,0.789,0.345
46,0.842,0.362
47,0.789,0.381
48,0.947,0.401
49,0.842,0.417
50,0.789,0.433
51,0.789,0.433
52,0.895,0.45
53,0.895,0.466
54,0.947,0.485
55,1.0,0.498
56,1.0,0.518
57,0.947,0.534
58,0.895,0.56
59,0.895,0.586
60,0.737,0.606
61,0.737,0.629
62,0.579,0.648
63,0.474,0.671
64,0.474,0.7
65,0.579,0.72
66,0.421,0.739
67,0.368,0.762
68,0.421,0.772
69,0.421,0.788
70,0.474,0.798
71,0.421,0.808
72,0.421,0.818
73,0.421,0.834
74,0.263,0.847
75,0.263,0.857
76,0.474,0.863
77,0.263,0.879
78,0.263,0.879
79,0.368,0.896
80,0.316,0.906
81,0.368,0.919
82,0.421,0.935
83,0.421,0.935
84,0.421,0.938
85,0.421,0.938
86,0.421,0.945
87,0.316,0.951
88,0.316,0.961
89,0.474,0.958
90,0.263,0.967
91,0.368,0.967
92,0.368,0.977
93,0.211,0.977
94,0.368,0.977
95,0.105,0.984
96,0.211,0.99
97,0.105,0.997
98,0.0,0.997
99,0.105,1.0
