Frame,x,y
0,0.231,0.0
1,0.154,0.003
2,0.115,0.003
3,0.077,0.006
4,0.077,0.009
5,0.154,0.006
6,0.192,0.003
7,0.115,0.003
8,0.192,0.006
9,0.154,0.009
10,0.192,0.006
11,0.192,0.006
12,0.192,0.0
13,0.115,0.006
14,0.115,0.009
15,0.192,0.006
16,0.115,0.009
17,0.115,0.009
18,0.154,0.009
19,0.154,0.006
20,0.154,0.006
21,0.154,0.006
22,0.154,0.009
23,0.115,0.015
24,0.038,0.026
25,0.115,0.029
26,0.077,0.032
27,0.077,0.035
28,0.077,0.041
29,0.115,0.053
30,0.077,0.065
31,0.0,0.076
32,0.077,0.085
33,0.154,0.094
34,0.115,0.097
35,0.154,0.109
36,0.077,0.132
37,0.077,0.147
38,0.115,0.162
39,0.115,0.174
40,0.154,0.185
41,0.231,0.194
42,0.192,0.209
43,0.154,0.224
44,0.269,0.229
45,0.269,0.229
46,0.192,0.253
47,0.308,0.262
48,0.308,0.274
49,0.269,0.288
50,0.308,0.326
51,0.346,0.347
52,0.346,0.347
53,0.385,0.368
54,0.385,0.385
55,0.423,0.403
56,0.423,0.415
57,0.462,0.432
58,0.462,0.447
59,0.462,0.465
60,0.423,0.485
61,0.462,0.503
62,0.462,0.521
63,0.423,0.532
64,0.5,0.553
65,0.462,0.565
66,0.538,0.585
67,0.462,0.603
68,0.5,0.618
69,0.769,0.629
70,0.577,0.647
71,0.692,0.665
72,0.577,0.682
73,0.577,0.682
74,0.577,0.721
75,0.577,0.735
76,0.615,0.753
77,0.615,0.771
78,0.654,0.785
79,0.692,0.803
80,0.692,0.803
81,0.654,0.824
82,0.731,0.838
83,0.654,0.856
84,0.769,0.868
85,0.769,0.885
86,0.808,0.891
87,0.923,0.909
88,0.808,0.921
89,0.846,0.929
90,0.962,0.935
91,0.885,0.947
92,0.962,0.953
93,1.0,0.959
94,0.885,0.962
95,0.923,0.971
96,0.962,0.971
97,0.923,0.976
98,0.885,0.988
99,0.769,1.0
