Frame,x,y
0,0.0,0.006
1,0.029,0.006
2,0.057,0.006
3,0.057,0.006
4,0.057,0.006
5,0.057,0.006
6,0.086,0.003
7,0.086,0.0
8,0.143,0.006
9,0.171,0.003
10,0.171,0.003
11,0.171,0.003
12,0.171,0.006
13,0.229,0.01
14,0.229,0.016
15,0.2,0.029
16,0.229,0.042
17,0.229,0.058
18,0.2,0.077
19,0.2,0.09
20,0.229,0.103
21,0.229,0.103
22,0.2,0.112
23,0.257,0.141
24,0.229,0.157
25,0.229,0.173
26,0.229,0.189
27,0.171,0.202
28,0.171,0.202
29,0.229,0.224
30,0.171,0.244
31,0.2,0.26
32,0.2,0.276
33,0.229,0.288
34,0.286,0.301
35,0.343,0.317
36,0.4,0.33
37,0.429,0.346
38,0.429,0.359
39,0.514,0.375
40,0.543,0.391
41,0.6,0.407
42,0.629,0.423
43,0.629,0.439
44,0.657,0.462
45,0.657,0.484
46,0.686,0.503
47,0.714,0.519
48,0.771,0.535
49,0.829,0.558
50,0.829,0.577
51,0.829,0.596
52,0.829,0.609
53,0.829,0.625
54,0.857,0.641
55,0.829,0.657
56,0.829,0.657
57,0.857,0.667
58,0.914,0.683
59,0.971,0.715
60,0.971,0.734
61,0.943,0.76
62,0.943,0.76
63,0.943,0.782
64,0.971,0.804
65,1.0,0.824
66,0.971,0.833
67,1.0,0.843
68,1.0,0.849
69,0.943,0.862
70,0.943,0.872
71,0.914,0.881
72,0.914,0.888
73,0.886,0.894
74,0.857,0.901
75,0.857,0.91
76,0.829,0.917
77,0.8,0.926
78,0.829,0.929
79,0.8,0.936
80,0.771,0.946
81,0.743,0.955
82,0.771,0.962
83,0.743,0.965
84,0.771,0.971
85,0.743,0.978
86,0.743,0.981
87,0.714,0.984
88,0.686,0.99
89,0.686,0.99
90,0.686,0.99
91,0.657,0.994
92,0.657,0.997
93,0.629,0.997
94,0.686,0.994
95,0.686,0.994
96,0.686,0.994
97,0.686,0.994
98,0.686,1.0
99,0.714,1.0
