Frame,x,y
0,0.933,0.014
1,0.933,0.01
2,0.956,0.007
3,0.978,0.003
4,1.0,0.0
5,1.0,0.0
6,1.0,0.003
7,1.0,0.003
8,1.0,0.003
9,0.978,0.003
10,0.978,0.01
11,0.978,0.01
12,0.978,0.01
13,0.978,0.014
14,1.0,0.017
15,0.978,0.027
16,0.956,0.038
17,0.956,0.038
18,0.911,0.048
19,0.867,0.055
20,0.844,0.065
21,0.844,0.072
22,0.822,0.078
23,0.822,0.085
24,0.822,0.085
25,0.822,0.092
26,0.822,0.102
27,0.8,0.116
28,0.8,0.126
29,0.756,0.137
30,0.756,0.147
31,0.711,0.157
32,0.689,0.177
33,0.689,0.195
34,0.644,0.218
35,0.511,0.259
36,0.6,0.249
37,0.6,0.256
38,0.6,0.266
39,0.578,0.294
40,0.556,0.311
41,0.511,0.331
42,0.489,0.352
43,0.467,0.369
44,0.467,0.392
45,0.444,0.41
46,0.444,0.423
47,0.444,0.437
48,0.444,0.444
49,0.422,0.461
50,0.4,0.488
51,0.378,0.515
52,0.378,0.515
53,0.356,0.546
54,0.333,0.567
55,0.356,0.584
56,0.311,0.611
57,0.267,0.631
58,0.267,0.631
59,0.244,0.655
60,0.222,0.676
61,0.2,0.693
62,0.178,0.703
63,0.178,0.713
64,0.178,0.72
65,0.156,0.73
66,0.178,0.741
67,0.178,0.751
68,0.156,0.761
69,0.156,0.775
70,0.133,0.795
71,0.133,0.816
72,0.133,0.829
73,0.111,0.84
74,0.133,0.85
75,0.133,0.857
76,0.111,0.863
77,0.089,0.87
78,0.067,0.887
79,0.067,0.887
80,0.044,0.911
81,0.044,0.918
82,0.044,0.925
83,0.044,0.935
84,0.022,0.945
85,0.022,0.956
86,0.022,0.956
87,0.022,0.962
88,0.0,0.969
89,0.0,0.98
90,0.022,0.993
91,0.0,0.997
92,0.0,0.997
93,0.0,0.997
94,0.0,0.997
95,0.0,1.0
96,0.0,0.997
97,0.0,0.997
98,0.0,0.997
99,0.0,0.997
