Frame,x,y
0,0.981,0.004
1,0.981,0.004
2,1.0,0.0
3,0.981,0.0
4,1.0,0.004
5,1.0,0.004
6,1.0,0.0
7,1.0,0.0
8,0.981,0.0
9,0.981,0.004
10,0.981,0.008
11,0.981,0.008
12,0.981,0.008
13,0.981,0.008
14,0.981,0.008
15,0.981,0.011
16,0.981,0.011
17,0.981,0.011
18,0.962,0.019
19,0.925,0.027
20,0.925,0.031
21,0.943,0.031
22,0.925,0.031
23,0.925,0.034
24,0.925,0.038
25,0.925,0.042
26,0.906,0.05
27,0.906,0.05
28,0.887,0.054
29,0.906,0.057
30,0.906,0.065
31,0.906,0.073
32,0.868,0.084
33,0.83,0.092
34,0.83,0.1
35,0.83,0.111
36,0.83,0.123
37,0.792,0.13
38,0.792,0.13
39,0.792,0.146
40,0.774,0.153
41,0.755,0.165
42,0.717,0.18
43,0.698,0.192
44,0.698,0.207
45,0.698,0.207
46,0.66,0.222
47,0.623,0.245
48,0.604,0.264
49,0.604,0.287
50,0.528,0.326
51,0.491,0.345
52,0.491,0.345
53,0.472,0.36
54,0.434,0.379
55,0.415,0.395
56,0.396,0.41
57,0.396,0.421
58,0.377,0.429
59,0.34,0.441
60,0.34,0.46
61,0.321,0.479
62,0.321,0.498
63,0.302,0.517
64,0.264,0.536
65,0.245,0.552
66,0.245,0.563
67,0.283,0.579
68,0.264,0.59
69,0.245,0.605
70,0.226,0.617
71,0.208,0.632
72,0.17,0.651
73,0.17,0.651
74,0.151,0.67
75,0.151,0.716
76,0.151,0.728
77,0.075,0.743
78,0.075,0.747
79,0.151,0.743
80,0.151,0.743
81,0.038,0.762
82,0.113,0.762
83,0.113,0.782
84,0.113,0.808
85,0.094,0.843
86,0.094,0.866
87,0.075,0.881
88,0.057,0.897
89,0.094,0.904
90,0.075,0.92
91,0.075,0.931
92,0.075,0.939
93,0.057,0.95
94,0.057,0.958
95,0.038,0.966
96,0.019,0.973
97,0.019,0.985
98,0.019,0.992
99,0.0,1.0
