Frame,x,y
0,1.0,0.0
1,0.971,0.0
2,0.971,0.003
3,0.971,0.007
4,0.971,0.003
5,0.971,0.007
6,0.971,0.01
7,0.971,0.013
8,0.971,0.017
9,0.941,0.02
10,0.941,0.023
11,0.941,0.023
12,0.941,0.027
13,0.941,0.03
14,0.912,0.037
15,0.941,0.047
16,0.941,0.053
17,0.912,0.063
18,0.912,0.073
19,0.882,0.083
20,0.882,0.093
21,0.824,0.11
22,0.765,0.13
23,0.735,0.143
24,0.706,0.15
25,0.735,0.156
26,0.618,0.176
27,0.735,0.186
28,0.735,0.186
29,0.647,0.193
30,0.676,0.196
31,0.647,0.206
32,0.676,0.209
33,0.676,0.216
34,0.676,0.216
35,0.647,0.223
36,0.647,0.233
37,0.618,0.236
38,0.618,0.246
39,0.588,0.259
40,0.559,0.272
41,0.559,0.279
42,0.559,0.286
43,0.559,0.289
44,0.559,0.296
45,0.529,0.309
46,0.5,0.322
47,0.5,0.332
48,0.471,0.342
49,0.441,0.352
50,0.441,0.369
51,0.412,0.382
52,0.412,0.389
53,0.382,0.392
54,0.382,0.399
55,0.382,0.409
56,0.382,0.415
57,0.382,0.422
58,0.382,0.429
59,0.382,0.442
60,0.353,0.458
61,0.353,0.478
62,0.353,0.478
63,0.294,0.502
64,0.265,0.522
65,0.265,0.535
66,0.265,0.551
67,0.206,0.588
68,0.206,0.601
69,0.206,0.601
70,0.206,0.618
71,0.176,0.635
72,0.147,0.651
73,0.147,0.671
74,0.147,0.681
75,0.118,0.691
76,0.118,0.704
77,0.118,0.714
78,0.088,0.721
79,0.088,0.731
80,0.059,0.744
81,0.059,0.757
82,0.059,0.771
83,0.059,0.784
84,0.059,0.794
85,0.059,0.801
86,0.029,0.817
87,0.029,0.834
88,0.029,0.85
89,0.0,0.867
90,0.0,0.867
91,0.059,0.907
92,0.059,0.927
93,0.088,0.944
94,0.059,0.957
95,0.029,0.967
96,0.029,0.977
97,0.029,0.977
98,0.029,0.99
99,0.029,1.0
